trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,2,0,2,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,12.0,f,040_y_f_h_a.jpg,happy,d,17,3,1342.0521269,1342.34668683,1342.3750541999998,1342.50667043,1342.5098755,1342.54791443,1342.5514939,1342.92398733,d,1,0.35916390000011233,359.16390000011233,1342.5514939,1342.92398733,1342.9331507000002,1343.9550934299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4.0,m,016_y_m_s_a.jpg,sad,a,17,3,1343.9610968000002,1344.25515213,1344.2809766,1344.4150993300002,1344.4182774,1344.4581976299999,1344.4629457,1345.23222483,a,1,0.7596772000001693,759.6772000001693,1344.4629457,1345.23222483,1345.2404494000002,1346.3384484300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1.0,m,004_o_m_n_a.jpg,neutral,s,1,3,1346.3425335000002,1346.63852763,1346.8546449,1346.86298203,1346.8637051,1346.90256703,1346.9079981,1347.6279646300002,a,0,0.706897200000185,706.897200000185,1346.9079981,1347.6279646300002,1347.6365658999998,1348.88863483,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,7.0,f,012_o_f_s_a.jpg,sad,a,1,3,1348.8939802,1349.18854993,1349.2136689,1349.2220060299999,1349.2224811,1349.2567998299999,1349.2571226,1350.1005582300002,s,0,0.8295032000000901,829.5032000000901,1349.2571226,1350.1005582300002,1350.1087292000002,1351.69689843,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,3.0,m,013_y_m_s_a.jpg,sad,a,1,3,1351.7010282,1351.99693963,1352.0213761,1352.02971323,1352.0316757,1352.06714073,1352.0686672000002,1352.49227783,d,0,0.40996420000010403,409.96420000010403,1352.0686672000002,1352.49227783,1352.5004485,1353.6219560299999,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3.0,m,013_y_m_h_a.jpg,happy,d,17,3,1353.6275516,1353.92200393,1354.1647702999999,1354.31835063,1354.3231838000002,1354.36099123,1354.3662860999998,1354.67256643,d,1,0.2964316000002327,296.4316000002327,1354.3662860999998,1354.67256643,1354.6843205,1356.0636513299999,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,1.0,m,004_o_m_n_a.jpg,neutral,s,1,3,1356.0675968,1356.36363073,1356.5603489999999,1356.5686861299998,1356.5688083,1356.6065559299998,1356.6064485000002,1357.08026003,d,0,0.4642469999998866,464.2469999998866,1356.6064485000002,1357.08026003,1357.0907097,1359.07208053,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,12.0,f,040_y_f_h_a.jpg,happy,d,17,3,1359.0772080000002,1359.3721693300001,1359.3966771,1359.53202373,1359.5351993,1359.57324253,1359.5768394000002,1359.94005903,d,1,0.3497639000001982,349.7639000001982,1359.5768394000002,1359.94005903,1359.9501919,1361.51379823,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,1.0,m,004_o_m_s_a.jpg,sad,a,17,3,1361.5194692,1361.8137964300001,1361.8381654999998,1361.97364163,1361.9755553999998,1362.0149244299998,1362.0168084000002,1362.4969764300001,a,1,0.46983419999969556,469.83419999969556,1362.0168084000002,1362.4969764300001,1362.5054805,1364.23874443,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,4.0,m,016_y_m_n_a.jpg,neutral,s,1,3,1364.241642,1364.53873203,1364.7725626000001,1364.78089973,1364.7838914,1364.8231290299998,1364.8282147,1365.41779823,a,0,0.5784902000000329,578.4902000000329,1364.8282147,1365.41779823,1365.4293343,1366.8305284300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,1.0,m,004_o_m_s_a.jpg,sad,a,1,3,1366.8347296000002,1367.13053203,1367.1541361999998,1367.1624733299998,1367.1626888,1367.1988942300002,1367.1995569,1367.7006131300002,s,0,0.48711809999986144,487.11809999986144,1367.1995569,1367.7006131300002,1367.7098741,1369.5222633300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2.0,m,008_y_m_h_a.jpg,happy,d,17,3,1369.5253327,1369.8222883300002,1369.8439088999999,1369.98229113,1369.9854384,1370.0235128299998,1370.0273996,1370.5537068299998,d,1,0.515313999999762,515.313999999762,1370.0273996,1370.5537068299998,1370.5644662999998,1372.3473227299999,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,9.0,f,021_o_f_s_a.jpg,sad,a,1,3,1372.3514322,1372.6474200300001,1372.671003,1372.67934013,1372.6807622000001,1372.71688213,1372.71832,1373.2473016299998,d,0,0.5203876999999011,520.3876999999011,1372.71832,1373.2473016299998,1373.2533222000002,1375.0891669300001,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,7.0,f,012_o_f_n_a.jpg,neutral,s,1,3,1375.0945419,1375.38909253,1375.6207218999998,1375.6290590299998,1375.6298121999998,1375.66532673,1375.6649941,1376.80906273,d,0,1.1336845000000721,1133.6845000000721,1375.6649941,1376.80906273,1376.8199753,1378.4724889299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1.0,m,004_o_m_h_a.jpg,happy,d,1,3,1378.4766418,1378.7725631300002,1378.9744924000001,1378.9828295300001,1378.9835805000002,1379.0192570299998,1379.0190321,1379.46246323,d,1,0.43562340000016775,435.62340000016775,1379.0190321,1379.46246323,1379.4742431,1381.36425123,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,8.0,f,019_m_f_h_a.jpg,happy,d,1,3,1381.3696995,1381.6643037299998,1381.6919977000002,1381.7003348300002,1381.7017835000001,1381.7373030299998,1381.7369566000002,1382.1665267300002,d,1,0.4216747000000396,421.6747000000396,1381.7369566000002,1382.1665267300002,1382.1751368999999,1383.6142163299999,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,6.0,m,033_o_m_s_a.jpg,sad,a,17,3,1383.6191995,1383.9142238299999,1383.9385082,1384.07428193,1384.0776233000001,1384.1161697300001,1384.1211234000002,1385.70118083,a,1,1.5657943999999588,1565.7943999999588,1384.1211234000002,1385.70118083,1385.7125129,1387.3810267299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,1.0,m,004_o_m_h_a.jpg,happy,d,1,3,1387.3840304,1387.68093923,1387.8872834,1387.8956205299999,1387.8970774999998,1387.93661963,1387.9405219,1388.5528004300002,a,0,0.6021550999998908,602.1550999998908,1387.9405219,1388.5528004300002,1388.5648571000002,1390.3310640299999,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,3.0,m,013_y_m_h_a.jpg,happy,d,1,3,1390.3366259,1390.6310700299998,1390.8820518000002,1390.8903889300002,1390.8903566,1390.9267581299998,1390.9296338,1391.5178595300001,a,0,0.5811303000000407,581.1303000000407,1390.9296338,1391.5178595300001,1391.5297117,1392.75603613,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,12.0,f,040_y_f_n_a.jpg,neutral,s,1,3,1392.7590411,1393.05614153,1393.2632923,1393.27162943,1393.2717143999998,1393.3082775300002,1393.3114197,1394.13741293,s,1,0.8151566999999886,815.1566999999886,1393.3114197,1394.13741293,1394.1447563000002,1395.6645369300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2.0,m,008_y_m_h_a.jpg,happy,d,17,3,1395.6688315000001,1395.96449103,1395.9872455,1396.12453983,1396.1280029,1396.1663528299998,1396.1699012,1396.9775547299998,d,1,0.7967628999999761,796.7628999999761,1396.1699012,1396.9775547299998,1396.9888298,1398.42289933,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,4.0,m,016_y_m_s_a.jpg,sad,a,17,3,1398.4282721999998,1398.72292963,1398.7470383,1398.8828442299998,1398.8861964000002,1398.9240566299998,1398.9276510999998,1399.7226515300001,a,1,0.783021799999915,783.021799999915,1398.9276510999998,1399.7226515300001,1399.7328778,1400.93961753,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,6.0,m,033_o_m_s_a.jpg,sad,a,1,3,1400.9450307000002,1401.2397122300001,1401.2607087000001,1401.26904583,1401.2698237999998,1401.30742923,1401.3073731,1402.1908476299998,a,1,0.8672876000000542,867.2876000000542,1401.3073731,1402.1908476299998,1402.1975645000002,1403.4646992300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,8.0,f,019_m_f_s_a.jpg,sad,a,17,3,1403.4695716,1403.7646501299998,1404.0097421,1404.16863713,1404.1724633,1404.21353613,1404.2182887,1404.7280010299999,a,1,0.4924556000000848,492.4556000000848,1404.2182887,1404.7280010299999,1404.7387999000002,1405.79805143,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,6.0,m,033_o_m_n_a.jpg,neutral,s,1,3,1405.8033679,1406.09805213,1406.2997126,1406.30804973,1406.3085581999999,1406.3479635299998,1406.3518048,1407.11630413,a,0,0.7510705999998208,751.0705999998208,1406.3518048,1407.11630413,1407.1237115,1408.13963093,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,3.0,m,013_y_m_n_a.jpg,neutral,s,17,3,1408.1415278999998,1408.43975463,1408.67459,1408.82897423,1408.8328763,1408.87357343,1408.8786645,1409.5306705300002,s,1,0.6400173000001814,640.0173000001814,1408.8786645,1409.5306705300002,1409.5431841,1411.30651703,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,1.0,m,004_o_m_h_a.jpg,happy,d,1,3,1411.3105168000002,1411.6064582299998,1411.8048731,1411.8132102299999,1411.8140326000002,1411.85179923,1411.8549871,1412.37392423,s,0,0.5116749000003438,511.67490000034377,1411.8549871,1412.37392423,1412.3765462000001,1413.45659623,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,4.0,m,016_y_m_n_a.jpg,neutral,s,1,3,1413.4620737,1413.7565559299999,1413.9927886,1414.00112573,1414.0013488,1414.03588783,1414.0362793,1414.4693752300002,s,1,0.42640049999999974,426.40049999999974,1414.0362793,1414.4693752300002,1414.476462,1416.0733164300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,5.0,m,027_o_m_s_a.jpg,sad,a,1,3,1416.0785658999998,1416.3732735299998,1416.3973018000002,1416.4056389300001,1416.4063546000002,1416.44148213,1416.4417113999998,1416.9158266299999,s,0,0.4608809999999721,460.8809999999721,1416.4417113999998,1416.9158266299999,1416.9221265,1417.9483809300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2.0,m,008_y_m_n_a.jpg,neutral,s,1,3,1417.9525368999998,1418.24829553,1418.4933897,1418.50172683,1418.5017833000002,1418.5365822299998,1418.5368872,1419.2694367299998,s,1,0.7178567999999359,717.8567999999359,1418.5368872,1419.2694367299998,1419.2807048999998,1421.1983425300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,8.0,f,019_m_f_h_a.jpg,happy,d,1,3,1421.2025368,1421.49835263,1421.5204721999999,1421.5288093299998,1421.5293143,1421.5662159299998,1421.5659362000001,1422.0468754299998,s,0,0.47315889999981664,473.15889999981664,1421.5659362000001,1422.0468754299998,1422.0584708000001,1423.2485244299999,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,2.0,m,008_y_m_n_a.jpg,neutral,s,1,3,1423.2539499,1423.54851213,1423.7914901,1423.79982723,1423.7999335,1423.8374581300002,1423.8404147,1424.24314733,s,1,0.39050090000000637,390.50090000000637,1423.8404147,1424.24314733,1424.2515159,1426.0317766300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,12.0,f,040_y_f_h_a.jpg,happy,d,17,3,1426.0359309,1426.33178273,1426.3591047,1426.49190913,1426.4966385000002,1426.5370595299999,1426.5421759,1426.9180106299998,d,1,0.3685899000001882,368.5899000001882,1426.5421759,1426.9180106299998,1426.9298365,1428.15695683,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,3.0,m,013_y_m_h_a.jpg,happy,d,1,3,1428.1626074,1428.4568676299998,1428.6966613999998,1428.7049985299998,1428.7059863999998,1428.74285803,1428.7461994999999,1429.3075351300001,d,1,0.5490786999998818,549.0786999998818,1428.7461994999999,1429.3075351300001,1429.3195651,1430.97356643,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,8.0,f,019_m_f_s_a.jpg,sad,a,17,3,1430.9766673,1431.27350903,1431.507584,1431.67825423,1431.6819068999998,1431.7230462300001,1431.7284740999999,1432.2684176300002,a,1,0.5261258999998972,526.1258999998972,1431.7284740999999,1432.2684176300002,1432.2767720000002,1434.24872643,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,10.0,f,028_y_f_h_a.jpg,happy,d,1,3,1434.2495129,1434.54864123,1434.5695595000002,1434.5778966300002,1434.5780788000002,1434.61352813,1434.6137524,1435.17695983,a,0,0.5529161000004024,552.9161000004024,1434.6137524,1435.17695983,1435.1855685,1436.5486554299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,4.0,m,016_y_m_s_a.jpg,sad,a,1,3,1436.5527733,1436.8486725300002,1436.8697909000002,1436.8781280300002,1436.8785336,1436.9165169300002,1436.9180127,1437.52978503,a,1,0.6005967999999484,600.5967999999484,1436.9180127,1437.52978503,1437.5381466,1439.4987825300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,2.0,m,008_y_m_h_a.jpg,happy,d,1,3,1439.5028204999999,1439.7987626299998,1439.8151983000002,1439.8235354300002,1439.8240317999998,1439.8587908299999,1439.8589871,1440.7007397300001,s,0,0.8277097999998659,827.7097999998659,1439.8589871,1440.7007397300001,1440.7073421999999,1441.8904804299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,1.0,m,004_o_m_n_a.jpg,neutral,s,1,3,1441.8957694,1442.1904415299998,1442.4078562999998,1442.4161934299998,1442.4170917000001,1442.4517806299998,1442.4517947,1442.90622973,d,0,0.4428344000002653,442.8344000002653,1442.4517947,1442.90622973,1442.9147122,1444.1571381299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,7.0,f,012_o_f_h_a.jpg,happy,d,1,3,1444.1621928999998,1444.4571733300002,1444.4816308999998,1444.4899680299998,1444.4916374999998,1444.5289485300002,1444.5306047,1444.9558091299998,d,1,0.41202949999978955,412.02949999978955,1444.5306047,1444.9558091299998,1444.9622534,1446.2822186300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,9.0,f,021_o_f_h_a.jpg,happy,d,1,3,1446.2876249,1446.58220133,1446.7953784000001,1446.80371553,1446.8040335,1446.8417335299998,1446.841786,1447.25402073,d,1,0.40498230000002877,404.9823000000288,1446.841786,1447.25402073,1447.262615,1448.8157029299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,10.0,f,028_y_f_h_a.jpg,happy,d,17,3,1448.8212889000001,1449.1156548299998,1449.1298663000002,1449.26727533,1449.2708910000001,1449.3101374300002,1449.3145746,1449.6814087300002,d,1,0.35619150000002264,356.19150000002264,1449.3145746,1449.6814087300002,1449.6931365,1450.7239465300001,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4.0,m,016_y_m_s_a.jpg,sad,a,17,3,1450.7277488999998,1451.0241867299999,1451.0342463000002,1451.1672964299999,1451.1678201,1451.2087573299998,1451.2084583,1451.85817173,a,1,0.6384051999998519,638.4051999998519,1451.2084583,1451.85817173,1451.8697584000001,1452.89065263,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,6.0,m,033_o_m_s_a.jpg,sad,a,1,3,1452.8946571000001,1453.19066533,1453.2120859000001,1453.2204230300001,1453.2206179,1453.25854663,1453.2599845,1454.20264083,s,0,0.9306100999997398,930.6100999997398,1453.2599845,1454.20264083,1454.2100277,1455.69082753,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,12.0,f,040_y_f_s_a.jpg,sad,a,17,3,1455.694861,1455.99075273,1456.0140888,1456.15075223,1456.1557673000002,1456.19644093,1456.2016363000002,1457.21026263,a,1,0.9969917000003079,996.9917000003079,1456.2016363000002,1457.21026263,1457.2138112000002,1458.4908093299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,3.0,m,013_y_m_s_a.jpg,sad,a,17,3,1458.4962061,1458.79087163,1458.817247,1458.95113143,1458.9547726,1458.99597173,1459.0000817999999,1459.7881000300001,a,1,0.7746904000000541,774.6904000000541,1459.0000817999999,1459.7881000300001,1459.7950242000002,1461.3076444300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2.0,m,008_y_m_s_a.jpg,sad,a,17,3,1461.3131314000002,1461.6076390300002,1461.8477963999999,1462.01370673,1462.0178988000002,1462.0585582299998,1462.0636518000001,1462.47035643,a,1,0.39888299999984156,398.88299999984156,1462.0636518000001,1462.47035643,1462.4780197999999,1464.19922733,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,7.0,f,012_o_f_s_a.jpg,sad,a,1,3,1464.2034405,1464.4992562300001,1464.5225980999999,1464.5309352299998,1464.5311835000002,1464.5670560299998,1464.5672287000002,1465.26507913,a,1,0.6874837999998817,687.4837999998817,1464.5672287000002,1465.26507913,1465.2723019,1467.23275373,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,7.0,f,012_o_f_h_a.jpg,happy,d,1,3,1467.2382745,1467.53278113,1467.5480495000002,1467.5563866300001,1467.5567889,1467.59209713,1467.5933034,1468.33528323,s,0,0.7333401000000777,733.3401000000777,1467.5933034,1468.33528323,1468.3419386,1469.91608583,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
