trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,9.0,f,021_o_f_s_a.jpg,sad,a,17,2,706.363207800081,706.6587590800366,706.6720221000724,706.8103480801685,706.8154528001323,706.8562982801116,706.86141890008,707.3193128799787,a,1,706.86141890008,707.3193128799787,707.3310665001627,708.7919990801486,0.4466727999970317,446.6727999970317,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,9.0,f,021_o_f_h_a.jpg,happy,d,17,2,708.7961050001904,709.0921101799934,709.3112770000007,709.4815053801751,709.4862730000168,709.5257150800201,709.5308689000085,709.9491626801203,d,1,709.5308689000085,709.9491626801203,709.9598044999875,711.8088758801343,0.4012366000097245,401.2366000097245,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,711.814239700092,712.1088444801746,712.3259461000562,712.3435832801508,712.3451645001769,712.3843066801085,712.389349500183,713.1943384801737,s,1,712.389349500183,713.1943384801737,713.2022626001853,714.6002384800697,0.7906933999620378,790.6933999620378,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,4.0,m,016_y_m_s_a.jpg,sad,a,2,2,714.603341900045,714.9005959801609,714.9217698001303,714.9366924801609,714.9374920001719,714.9728354801657,714.9726967001334,716.5330343799899,None,0,714.9726967001334,716.5330343799899,716.5378068999853,718.3756057800958,,,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,10.0,f,028_y_f_h_a.jpg,happy,d,17,2,718.3817621001508,718.6756950800075,718.700284600025,718.8355965799885,718.8405755001586,718.8812144800788,718.8864478999749,719.602643479989,d,1,718.8864478999749,719.602643479989,719.6083755001891,721.1838998800843,0.7013983000069857,701.3983000069857,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,8.0,f,019_m_f_s_a.jpg,sad,a,2,2,721.1897657001391,721.4839852800826,721.7316742001567,721.7488127801801,721.7492444000673,721.7851911801147,721.7865520999767,722.5013898801292,s,0,721.7865520999767,722.5013898801292,722.5089356000535,724.1757266800153,0.7053867001086473,705.3867001086473,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3.0,m,013_y_m_h_a.jpg,happy,d,17,2,724.1814075000584,724.475744279963,724.7090495000593,724.8608944799519,724.8656395999715,724.9064291801071,724.9105448001064,725.5171664801194,d,1,724.9105448001064,725.5171664801194,725.5288170999847,726.7424689800712,0.5974618999753147,597.4618999753147,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,5.0,m,027_o_m_n_a.jpg,neutral,s,2,2,726.7479148001876,727.0424753801665,727.2487270000856,727.2654813799775,727.2656700999942,727.3019611799857,727.3016230000649,728.0984714801191,s,1,727.3016230000649,728.0984714801191,728.1087595999707,729.900936080073,0.7824766000267118,782.4766000267118,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,1.0,m,004_o_m_n_a.jpg,neutral,s,17,2,729.9052959000692,730.2009269801667,730.4087569999974,730.5679279800272,730.5727336001582,730.6118546800456,730.6163785001263,731.3388064800995,s,1,730.6163785001263,731.3388064800995,731.349058700027,732.8925971800229,0.7076641998719424,707.6641998719424,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,11.0,f,030_o_f_n_a.jpg,neutral,s,2,2,732.8980628000572,733.1926781799878,733.4028819000814,733.4204588801833,733.4211790000554,733.4559271800565,733.4558774000034,734.1876612800872,s,1,733.4558774000034,734.1876612800872,734.1939730001613,735.7260603801581,0.7161405000369996,716.1405000369996,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,10.0,f,028_y_f_s_a.jpg,sad,a,17,2,735.7314855000004,736.0260861801682,736.0498273000121,736.1860462801299,736.1897044000216,736.2281615800923,736.2316652000882,736.7013765800978,a,1,736.2316652000882,736.7013765800978,736.7070534001105,738.5178018800682,0.4602429000660777,460.2429000660777,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.6606453000568,743.7225753801642,s,5.0474294000305235,5047.4294000305235,738.6606453000568,743.7225753801642,0,1.0,m,004_o_m_h_a.jpg,happy,d,17,3,743.7263911999762,744.0178904800443,744.2334209000692,744.402916580136,744.4075880001765,744.4458566800924,744.4506159999873,744.9158071800368,d,1,744.4506159999873,744.9158071800368,744.9234413001686,746.7928950799862,0.44929539994336665,449.29539994336665,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.0,m,027_o_m_h_a.jpg,happy,d,1,3,746.7981875999831,747.0929861801444,747.3123946001288,747.3207223801176,747.3232251000591,747.3607754799771,747.3623534000944,748.2614645801252,s,0,747.3623534000944,748.2614645801252,748.2721541000064,750.2012521800818,0.8896523998118937,889.6523998118937,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7.0,f,012_o_f_s_a.jpg,sad,a,1,3,750.2044885000214,750.5011477800319,750.521949400194,750.5302771801828,750.5310331000946,750.5652198800119,750.565049600089,751.4148621800589,s,0,750.565049600089,751.4148621800589,751.4234031001106,752.7180112799863,0.8390605999156833,839.0605999156833,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,752.7211623999756,753.0180056799902,753.235623500077,753.3959323800402,753.4004018001724,753.4414043800673,753.446400700137,753.8134276801022,d,1,753.446400700137,753.8134276801022,753.8248921001796,755.801274679997,0.34975200006738305,349.75200006738305,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6.0,m,033_o_m_s_a.jpg,sad,a,17,3,755.8038079000544,756.1013907801128,756.1219347000588,756.2530247801217,756.2551514001098,756.2944239801029,756.2961467001587,757.9490210799734,None,0,756.2961467001587,757.9490210799734,757.9557817999739,758.9847527799895,,,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7.0,f,012_o_f_n_a.jpg,neutral,s,17,3,758.9890942000784,759.2848620800535,759.5058977999724,759.6687629799592,759.6723879000638,759.7119313801406,759.7169749001041,760.4116154801334,s,1,759.7169749001041,760.4116154801334,760.4236276000738,761.5682064801688,0.6870814000722021,687.0814000722021,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3.0,m,013_y_m_n_a.jpg,neutral,s,1,3,761.5737338000908,761.8683271800867,762.1091391001828,762.1174668801716,762.1183377001435,762.153309279983,762.1534492000937,763.2017211801606,s,1,762.1534492000937,763.2017211801606,763.2099821001757,764.8682067801012,1.0345586000476032,1034.5586000476032,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2.0,m,008_y_m_n_a.jpg,neutral,s,17,3,764.8712593000382,765.1681713801111,765.4048000001349,765.5607194799697,765.5654825000092,765.6051339799772,765.6093470000196,767.2852289801697,None,0,765.6093470000196,767.2852289801697,767.2917039000895,768.3434253799962,,,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11.0,f,030_o_f_h_a.jpg,happy,d,1,3,768.3465860001743,768.6434119801736,768.8492116001435,768.8575393801323,768.8583168000914,768.8945066800109,768.894574200036,769.7476532800822,s,0,768.894574200036,769.7476532800822,769.7568241001572,771.7267123800004,0.837453099898994,837.453099898994,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.0,m,013_y_m_h_a.jpg,happy,d,1,3,771.7309126001783,772.0266993801808,772.2614482999779,772.2697760799667,772.2705322999973,772.3055426801322,772.3051567999646,772.9856597801438,s,0,772.3051567999646,772.9856597801438,772.9913890999742,774.2517807799625,0.6668737998697907,666.8737998697907,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8.0,f,019_m_f_n_a.jpg,neutral,s,17,3,774.254854900064,774.5518202799606,774.8106025999878,774.9736465801718,774.9785005999729,775.0195001800778,775.0246154000051,775.6637067801087,s,1,775.0246154000051,775.6637067801087,775.669930000091,777.5602196801221,0.627365899970755,627.365899970755,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11.0,f,030_o_f_n_a.jpg,neutral,s,17,3,777.5643277000636,777.8601862801472,778.0692478001583,778.2290691800183,778.2336343000643,778.2744991799584,778.2795834001154,780.0439442800591,None,0,778.2795834001154,780.0439442800591,780.046232300112,781.6519628799754,,,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.0,m,004_o_m_n_a.jpg,neutral,s,17,3,781.6562429000624,781.9519864799688,782.1528038000688,782.3116183801787,782.3157728000078,782.3532389799832,782.3574183001183,782.8909488801612,a,0,782.3574183001183,782.8909488801612,782.9017173000611,784.3770549799549,0.5186625998467207,518.6625998467207,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5.0,m,027_o_m_n_a.jpg,neutral,s,1,3,784.3816986000165,784.6769890800817,784.8779050000012,784.88623277999,784.8892188000027,784.9285453801742,784.9336793001276,785.8104128799635,s,1,784.9336793001276,785.8104128799635,785.820719400188,787.7604763800512,0.862510200124234,862.510200124234,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3.0,m,013_y_m_s_a.jpg,sad,a,17,3,787.7646977000404,788.0603724801215,788.0824109001551,788.2203400800238,788.2234575001057,788.2616906801006,788.2652367001865,788.7391669800738,a,1,788.2652367001865,788.7391669800738,788.7502614001278,790.6354726801394,0.4587596000637859,458.7596000637859,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9.0,f,021_o_f_h_a.jpg,happy,d,17,3,790.6410738001578,790.9355853799964,791.1534613000695,791.3140249801102,791.3184887000825,791.3578538800823,791.3628732999787,791.8227968799649,d,1,791.3628732999787,791.8227968799649,791.8343401001766,793.4688795799623,0.44931169995106757,449.31169995106757,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,7.0,f,012_o_f_s_a.jpg,sad,a,17,3,793.4743149999995,793.7689887801419,793.7845930000767,793.9204985801364,793.9237461001612,793.9646946801106,793.9700349001214,794.5396273801337,a,1,793.9700349001214,794.5396273801337,794.5482465999667,795.9439803801245,0.5540420000907034,554.0420000907034,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,6.0,m,033_o_m_n_a.jpg,neutral,s,17,3,795.9500633000862,796.2440290799598,796.4419019999914,796.604457979952,796.6080348000396,796.6460050800117,796.6494573999662,797.1120916799875,a,0,796.6494573999662,797.1120916799875,797.1229118001647,798.202262879978,0.45072480011731386,450.72480011731386,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,7.0,f,012_o_f_s_a.jpg,sad,a,17,3,798.20525060012,798.5022675801767,798.5252210001927,798.6622108800104,798.6668337001465,798.7077024799539,798.7127543999813,799.273780380073,a,1,798.7127543999813,799.273780380073,799.2852713000029,800.7940272799926,0.5473245999310166,547.3245999310166,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,12.0,f,040_y_f_n_a.jpg,neutral,s,17,3,800.7995052000042,801.0941149801249,801.3145131000783,801.4708908800269,801.4755208001006,801.5150632801699,801.5203748999629,802.173363680183,s,1,801.5203748999629,802.173363680183,802.1850088001229,803.6441822801019,0.6438859000336379,643.8859000336379,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4.0,m,016_y_m_n_a.jpg,neutral,s,1,3,803.649839400081,803.9442051799736,804.1712207000237,804.1795484800125,804.1798103000037,804.2140190800885,804.2142924000509,805.1377825801494,s,1,804.2142924000509,805.1377825801494,805.1450390999671,806.5691286799731,0.9097174000926316,909.7174000926316,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,7.0,f,012_o_f_s_a.jpg,sad,a,17,3,806.5734272999689,806.8691732801265,806.8940829001367,807.0292384800734,807.0329628000036,807.0741779801203,807.0793838000391,807.5791561800754,a,1,807.0793838000391,807.5791561800754,807.590465700021,808.6192268800689,0.4847878001164645,484.7878001164645,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,808.6225607001688,808.9192353800638,809.1396812000312,809.3023107800866,809.3060382001568,809.3462422801415,809.3513313999865,810.0441591801821,d,1,809.3513313999865,810.0441591801821,810.053563100053,811.8192461800529,0.6766787997912616,676.6787997912616,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4.0,m,016_y_m_h_a.jpg,happy,d,1,3,811.8222550000064,812.1192428799579,812.1428306000307,812.1511583800195,812.1513616000302,812.1876614800888,812.1889925000723,812.8380992800696,s,0,812.1889925000723,812.8380992800696,812.8457685001194,814.7360058801016,0.6390075001399964,639.0075001399964,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8.0,f,019_m_f_n_a.jpg,neutral,s,1,3,814.7399542001076,815.0360720799538,815.2865061999764,815.2948339799652,815.2947784001008,815.3293004801264,815.3288257000968,815.7725271800766,s,1,815.3288257000968,815.7725271800766,815.7785299001262,816.8360159801553,0.4351778000127524,435.1778000127524,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3.0,m,013_y_m_h_a.jpg,happy,d,17,3,816.8390783001669,817.136110680108,817.3620255000424,817.5224795801798,817.5270444001071,817.5679872801295,817.5729775000364,818.2860289799748,d,1,817.5729775000364,818.2860289799748,818.2975509001408,820.0361848801142,0.703195400070399,703.195400070399,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1.0,m,004_o_m_s_a.jpg,sad,a,17,3,820.0370354000479,820.3361185800052,820.3594668000005,820.496080279979,820.5010860001203,820.5407650800655,820.546045599971,821.1481286801165,a,1,820.546045599971,821.1481286801165,821.1597306001931,822.7528877800098,0.5863394998013973,586.3394998013973,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,6.0,m,033_o_m_n_a.jpg,neutral,s,17,3,822.7589899001177,823.0529453800293,823.2617536999751,823.4222249800107,823.4267651999835,823.4679021799705,823.4729222999886,824.3499316800619,a,0,823.4729222999886,824.3499316800619,824.3606466001365,826.0112832800253,0.8594294998329133,859.4294998329133,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,10.0,f,028_y_f_h_a.jpg,happy,d,1,3,826.0161176000256,826.3113173799823,826.3316432000138,826.3399709800026,826.3402701001614,826.3747033799766,826.3744887001812,827.9981926799985,None,0,826.3744887001812,827.9981926799985,828.0058176000603,829.6696499799612,,,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1.0,m,004_o_m_n_a.jpg,neutral,s,1,3,829.6735601001419,829.9696061801399,830.1694646000396,830.1777923800284,830.1787192001939,830.2150026801276,830.2144884001464,830.9540738800308,s,1,830.2144884001464,830.9540738800308,830.9607727001421,832.7946096800035,0.7257389998994768,725.7389998994768,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10.0,f,028_y_f_n_a.jpg,neutral,s,1,3,832.7974270000122,833.0947132801405,833.3011527000926,833.3094804800814,833.3097041000146,833.3490101801465,833.3534675000701,833.7632768800715,s,1,833.3534675000701,833.7632768800715,833.7697175999638,835.6531138801249,0.39466110011562705,394.66110011562705,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,8.0,f,019_m_f_s_a.jpg,sad,a,17,3,835.6584458001889,835.9532141801203,836.1919643001165,836.3512840801152,836.3521176001523,836.3883008800215,836.3888268000446,836.8985582801281,a,1,836.3888268000446,836.8985582801281,836.9080128001515,838.3864954800113,0.4953630000818521,495.3630000818521,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,7.0,f,012_o_f_s_a.jpg,sad,a,1,3,838.3906249001157,838.6864809800638,838.7106183001306,838.7189460801194,838.7193393001799,838.7543007800589,838.7543428000063,839.3935575801181,s,0,838.7543428000063,839.3935575801181,839.4031389001757,840.6615803799825,0.6256985000800341,625.6985000800341,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,9.0,f,021_o_f_s_a.jpg,sad,a,1,3,840.6649760999717,840.9614866801305,840.9827888000291,840.9911165800179,840.9924827001523,841.0294346801704,841.0308117000386,841.5416218800704,s,0,841.0308117000386,841.5416218800704,841.5498447001446,843.2948974800995,0.5012330999597907,501.2330999597907,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3.0,m,013_y_m_n_a.jpg,neutral,s,1,3,843.298798999982,843.5949030799559,843.8284983001649,843.8368260801537,843.8374075000174,843.8771952799755,843.8824116000906,844.5956093800953,s,1,843.8824116000906,844.5956093800953,844.6073897001334,846.203300279961,0.7057006999384612,705.7006999384612,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,846.2073300001211,846.5034277801635,846.7137416000478,846.8748936801451,846.8794754000846,846.9204697801499,846.9254711000249,847.3848544800887,d,1,846.9254711000249,847.3848544800887,847.3978456000332,848.7616759801051,0.4470832000952214,447.0832000952214,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3.0,m,013_y_m_s_a.jpg,sad,a,1,3,848.7660542000085,849.0617980800337,849.0881160001736,849.0964437801624,849.0967228000518,849.1316201800248,849.1313066000585,849.7130736801075,s,0,849.1313066000585,849.7130736801075,849.7195377000608,850.8117159799906,0.5687973001040518,568.7973001040518,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12.0,f,040_y_f_h_a.jpg,happy,d,17,3,850.814606500091,851.1116791799898,851.1340380001348,851.2718392800773,851.2752667001914,851.3129723800114,851.316882400075,851.8077395799803,d,1,851.316882400075,851.8077395799803,851.8168326001614,853.2868060799549,0.4793506001587957,479.3506001587957,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
