trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,1.0,m,004_o_m_n_a.jpg,neutral,s,17,2,1242.4455852999818,1242.7395818999503,1242.945312099997,1243.1056709999684,1243.1100781999994,1243.1483385999454,1243.1532905999338,1244.256882900023,s,1,1243.1532905999338,1244.256882900023,1244.264265100006,1245.4561629999662,1.0927918999223039,1092.7918999223039,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2.0,m,008_y_m_s_a.jpg,sad,a,17,2,1245.4601335999323,1245.7561713999603,1245.9955130999442,1246.161692499998,1246.16680310003,1246.2075317000272,1246.2126091000391,1246.9744351999834,a,1,1246.2126091000391,1246.9744351999834,1246.9858415999915,1248.6147016999312,0.7538847000105307,753.8847000105307,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,11.0,f,030_o_f_n_a.jpg,neutral,s,17,2,1248.6203205999918,1248.9145476999693,1249.0993816999253,1249.2594826000277,1249.2640686000232,1249.3052972999867,1249.3103406999726,1250.4380515000084,a,0,1249.3103406999726,1250.4380515000084,1250.443795499974,1252.0562177000102,1.1197383999824524,1119.7383999824524,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,11.0,f,030_o_f_n_a.jpg,neutral,s,17,2,1252.0591756999493,1252.3562324999366,1252.5434602999594,1252.7134023000253,1252.717903199955,1252.7575830999995,1252.762690100004,1254.3348360999953,a,0,1252.762690100004,1254.3348360999953,1254.3466375999851,1255.5813043999951,1.5637191999703646,1563.7191999703646,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2.0,m,008_y_m_s_a.jpg,sad,a,17,2,1255.584042100003,1255.881442099926,1256.1028123999713,1256.260795900016,1256.264537399984,1256.3057158000302,1256.3107611000305,1257.8850258999737,None,0,1256.3107611000305,1257.8850258999737,1257.8872872999636,1259.4231235999614,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,11.0,f,030_o_f_n_a.jpg,neutral,s,2,2,1259.427377999993,1259.723145899945,1259.9200657999609,1259.9370761000318,1259.9375955000287,1259.974279499962,1259.97562069993,1261.7474542999407,None,0,1259.97562069993,1261.7474542999407,1261.7547618999379,1263.0399777999846,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1.0,m,004_o_m_s_a.jpg,sad,a,2,2,1263.0460700999247,1263.3400165999774,1263.3659235000378,1263.3812399000162,1263.3818804000039,1263.415979799931,1263.4158958999906,1265.0232161999447,None,0,1263.4158958999906,1265.0232161999447,1265.0271800999762,1266.1483905999921,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,3.0,m,013_y_m_n_a.jpg,neutral,s,17,2,1266.1542954000179,1266.4483269000193,1266.697283699992,1266.8550693999277,1266.8592393000145,1266.8999032999855,1266.9049100999255,1267.8765070999507,s,1,1266.9049100999255,1267.8765070999507,1267.8829028999899,1269.3483918999555,0.9651464999187738,965.1464999187738,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,7.0,f,012_o_f_s_a.jpg,sad,a,17,2,1269.3538129000226,1269.648397199926,1269.6716882999754,1269.8085340999532,1269.8130877999356,1269.8538265000097,1269.859079399961,1270.8085177999455,a,1,1269.859079399961,1270.8085177999455,1270.8139869000297,1272.5484192000004,0.9389009000733495,938.9009000733495,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,12.0,f,040_y_f_n_a.jpg,neutral,s,17,2,1272.5525524999248,1272.848425299977,1273.075842399965,1273.2290537999943,1273.2293303000042,1273.2662139999447,1273.2676872999873,1274.9238055000314,None,0,1273.2676872999873,1274.9238055000314,1274.9289923999459,1276.8651832999894,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,1276.869993899949,1277.1652686999878,1277.1867711000377,1277.2017040000064,1277.2019290999742,1277.2413622000022,1277.2426213999279,1278.5164475999773,d,1,1277.2426213999279,1278.5164475999773,1278.5230597000336,1280.2737031999277,1.2596050000283867,1259.6050000283867,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,2.0,m,008_y_m_n_a.jpg,neutral,s,2,2,1280.2792275999673,1280.5736744999886,1280.8281595000299,1280.8451796999434,1280.8453886000207,1280.8830638999352,1280.8830382999731,1281.8471973999403,s,1,1280.8830382999731,1281.8471973999403,1281.8577777999453,1282.948617200018,0.9473462000023574,947.3462000023574,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,12.0,f,040_y_f_h_a.jpg,happy,d,2,2,1282.9532858999446,1283.2486317999428,1283.2696263999678,1283.2855526999338,1283.2860870999284,1283.3201742999954,1283.3197982999263,1284.3299689999549,s,0,1283.3197982999263,1284.3299689999549,1284.3372335999738,1285.4571601999924,0.9982566999970004,998.2566999970004,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,9.0,f,021_o_f_h_a.jpg,happy,d,2,2,1285.4624404000351,1285.7570649000118,1285.9768063999945,1285.994409200037,1285.9944710999262,1286.0288231000304,1286.0286014999729,1286.829733200022,s,0,1286.0286014999729,1286.829733200022,1286.839115699986,1288.6570635000244,0.7855989000527188,785.5989000527188,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,1288.6610383000225,1288.9571137999883,1288.9773128000088,1289.1088401000015,1289.1139137999853,1289.1546868999721,1289.1597179999808,1289.687591199996,d,1,1289.1597179999808,1289.687591199996,1289.6991718999343,1291.1822165999329,0.5184592000441626,518.4592000441626,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,2.0,m,008_y_m_n_a.jpg,neutral,s,2,2,1291.188161100028,1291.482188199996,1291.712651400012,1291.729848499992,1291.7327239000006,1291.7726626000367,1291.7776683999691,1292.5737858000211,s,1,1291.7776683999691,1292.5737858000211,1292.5818289000308,1293.9987872999627,0.7804648000746965,780.4648000746965,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,10.0,f,028_y_f_n_a.jpg,neutral,s,17,2,1294.0015147000086,1294.2987885000184,1294.4902951000258,1294.6432148999302,1294.6479587999638,1294.6890932000242,1294.6939912999514,1295.9671328000259,s,1,1294.6939912999514,1295.9671328000259,1295.9746759999543,1297.1990469000302,1.2643495999509469,1264.3495999509469,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,1297.204506100039,1297.4989487000275,1297.5151961999945,1297.5305930000031,1297.5313589000143,1297.5668461000314,1297.5669879999477,1298.3498224000214,d,1,1297.5669879999477,1298.3498224000214,1298.3574568999466,1299.9573304000078,0.7751863000448793,775.1863000448793,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,5.0,m,027_o_m_s_a.jpg,sad,a,2,2,1299.9616104000015,1300.257354500005,1300.272312899935,1300.2875149999745,1300.288280799985,1300.3252392000286,1300.3266895000124,1301.2298411999363,d,0,1300.3266895000124,1301.2298411999363,1301.2414445999311,1302.4908686999697,0.895652599981986,895.652599981986,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,7.0,f,012_o_f_s_a.jpg,sad,a,2,2,1302.496252299985,1302.7908349999925,1302.812890399946,1302.8282372999238,1302.829193099984,1302.866874899948,1302.8669053999474,1303.7027452000184,s,0,1302.8669053999474,1303.7027452000184,1303.7101832999615,1305.0408134999452,0.8271580000873655,827.1580000873655,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,2.0,m,008_y_m_h_a.jpg,happy,d,17,2,1305.0469240000239,1305.3408182000276,1305.3569051999366,1305.492582899984,1305.4960382999852,1305.5358789999736,1305.5400847999845,1307.2959057999542,None,0,1305.5400847999845,1307.2959057999542,1307.3031654999359,1309.2574659000384,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,7.0,f,012_o_f_h_a.jpg,happy,d,17,2,1309.260314199957,1309.5575117999688,1309.57762310002,1309.7091581999557,1309.7123965999344,1309.7504851999693,1309.7534407000057,1310.3973335999763,d,1,1309.7534407000057,1310.3973335999763,1310.4076131000184,1312.2492373000132,0.628721300046891,628.721300046891,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,10.0,f,028_y_f_s_a.jpg,sad,a,2,2,1312.2532703999896,1312.5492934000213,1312.5706302999752,1312.5862567999866,1312.5868005999364,1312.6234980999725,1312.6236891000299,1314.0999348999467,s,0,1312.6236891000299,1314.0999348999467,1314.1082982999505,1315.7077741000103,1.462396000046283,1462.396000046283,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,12.0,f,040_y_f_s_a.jpg,sad,a,2,2,1315.7130359000294,1316.0077080000192,1316.0327682000352,1316.0486043000128,1316.0495528000174,1316.083752400009,1316.0850923999678,1317.7407672000118,None,0,1316.0850923999678,1317.7407672000118,1317.7457426999463,1319.599428699934,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,2.0,m,008_y_m_n_a.jpg,neutral,s,2,2,1319.6052833999274,1319.8994109999621,1320.1359929000027,1320.153488199925,1320.1542048000265,1320.1917195999995,1320.1961834999966,1320.9428919999627,s,1,1320.1961834999966,1320.9428919999627,1320.949327899958,1322.1661450000247,0.7378368000499904,737.8368000499904,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,11.0,f,030_o_f_s_a.jpg,sad,a,2,2,1322.1702043999685,1322.4662193999393,1322.6691945999628,1322.686604199931,1322.689526699949,1322.7262098999927,1322.7309626999777,1323.3816623999737,s,0,1322.7309626999777,1323.3816623999737,1323.3918549999362,1325.0496234999737,0.6352434000000358,635.2434000000358,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,1325.0556182999862,1325.3496793999802,1325.553628899972,1325.570990899927,1325.5712119999807,1325.6091147999978,1325.6143609000137,1326.5195681999903,s,1,1325.6143609000137,1326.5195681999903,1326.531746499939,1328.4579639999429,0.8880521999672055,888.0521999672055,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,1328.4640302000334,1328.758041699999,1328.7721420000307,1328.9095545000164,1328.9123304999666,1328.950853599934,1328.953756300034,1329.4304665999953,d,1,1328.953756300034,1329.4304665999953,1329.4393871999346,1331.3747645999538,0.46845679997932166,468.45679997932166,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3.0,m,013_y_m_s_a.jpg,sad,a,2,2,1331.3807068000315,1331.6747989000287,1331.6900827999925,1331.7056664000265,1331.705841399962,1331.7425553000066,1331.7436302999267,1333.4956416999921,None,0,1331.7436302999267,1333.4956416999921,1333.5003498999868,1335.1997902999865,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,12.0,f,040_y_f_s_a.jpg,sad,a,2,2,1335.2045891999733,1335.4998673000373,1335.5120122999651,1335.5272429999895,1335.5280993999913,1335.563956900034,1335.565302300034,1337.308833100018,None,0,1335.565302300034,1337.308833100018,1337.3162589999847,1339.1665136000374,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,11.0,f,030_o_f_s_a.jpg,sad,a,2,2,1339.170623300015,1339.4664887000108,1339.6725825000321,1339.6895015999908,1339.6896164999343,1339.7270285999402,1339.7315534999361,1340.8317412999459,s,0,1339.7315534999361,1340.8317412999459,1340.8436003000243,1341.9582798000192,1.090668800054118,1090.668800054118,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8.0,f,019_m_f_n_a.jpg,neutral,s,17,2,1341.9622618999565,1342.2582216999726,1342.4999475999502,1342.6615188999567,1342.6651253999444,1342.7058692999417,1342.711078500026,1344.093064900022,s,1,1342.711078500026,1344.093064900022,1344.103069899953,1345.2582986999769,1.3672289999667555,1367.2289999667555,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,1345.2638305999571,1345.5583958999487,1345.5824894999387,1345.7185729999328,1345.7231962999795,1345.7637711999705,1345.7690419999417,1346.156645799987,d,1,1345.7690419999417,1346.156645799987,1346.1679940000176,1347.7417203999357,0.3730932999169454,373.0932999169454,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,9.0,f,021_o_f_s_a.jpg,sad,a,2,2,1347.7473380999872,1348.0417290999321,1348.0677152000135,1348.0836818999378,1348.0837652999908,1348.1201155999443,1348.1199944999535,1349.6458036999684,s,0,1348.1199944999535,1349.6458036999684,1349.6574749000138,1351.366913500009,1.5102957000490278,1510.2957000490278,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,4.0,m,016_y_m_n_a.jpg,neutral,s,2,2,1351.372050200007,1351.6668880999787,1352.0295193999773,1352.0473015999887,1352.0501816000324,1352.0883145999396,1352.0936283000046,1353.0078110999893,s,1,1352.0936283000046,1353.0078110999893,1353.0160261000274,1354.150291900034,0.9045405000215396,904.5405000215396,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,8.0,f,019_m_f_h_a.jpg,happy,d,2,2,1354.1560218000086,1354.450245999964,1354.4611988000106,1354.4765938000055,1354.4769074999494,1354.5123523999937,1354.5119592000265,1355.5981290999334,d,1,1354.5119592000265,1355.5981290999334,1355.6076058000326,1357.5835898999358,1.0784378999378532,1078.4378999378532,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,3.0,m,013_y_m_n_a.jpg,neutral,s,17,2,1357.5890055999625,1357.883336000028,1358.1134349999484,1358.2664802999934,1358.2694321000017,1358.306622999953,1358.3098342999583,1358.9587689000182,s,1,1358.3098342999583,1358.9587689000182,1358.9684420999838,1360.7087599999504,0.6405073000350967,640.5073000350967,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,12.0,f,040_y_f_s_a.jpg,sad,a,2,2,1360.7143581999699,1361.0087714999681,1361.0305905999849,1361.0454028999666,1361.0457991999574,1361.0848587999353,1361.0860821999377,1361.9442054999527,s,0,1361.0860821999377,1361.9442054999527,1361.9522824999876,1363.4753318999428,0.8480326000135392,848.0326000135392,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,4.0,m,016_y_m_h_a.jpg,happy,d,2,2,1363.478211299982,1363.7752744000172,1363.8005121999886,1363.8170599000296,1363.818962899968,1363.855999900028,1363.8576324000023,1364.8937240999658,s,0,1363.8576324000023,1364.8937240999658,1364.9001184999943,1366.1504444000311,1.0285737999947742,1028.5737999947742,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,11.0,f,030_o_f_s_a.jpg,sad,a,17,2,1366.1558664999902,1366.450480200001,1366.7602550999727,1366.931781899999,1366.9356273999438,1366.976705100038,1366.9818562000291,1367.5954953000182,a,1,1366.9818562000291,1367.5954953000182,1367.6027018999448,1368.683794499957,0.6002539999317378,600.2539999317378,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,9.0,f,021_o_f_s_a.jpg,sad,a,17,2,1368.6879777000286,1368.9838121000212,1369.0071226999862,1369.1438520000083,1369.1488033999922,1369.189383000019,1369.1944909000304,1370.5426337999525,a,1,1369.1944909000304,1370.5426337999525,1370.55431399995,1372.167253099964,1.3317362999077886,1331.7362999077886,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,9.0,f,021_o_f_h_a.jpg,happy,d,17,2,1372.1726666999748,1372.4672574999277,1372.7003282000078,1372.8621320000384,1372.8665888999822,1372.9076207999606,1372.9126128000207,1373.7763425000012,d,1,1372.9126128000207,1373.7763425000012,1373.7881318000145,1375.2089776999783,0.8536013999255374,853.6013999255374,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,1375.2143226999324,1375.5089976999443,1375.721008399967,1375.7382854999742,1375.7426359000383,1375.7815118000144,1375.7867825999856,1376.7199951999355,s,1,1375.7867825999856,1376.7199951999355,1376.7313509000232,1378.5923275999958,0.9234445000765845,923.4445000765845,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,4.0,m,016_y_m_s_a.jpg,sad,a,17,2,1378.5965272999601,1378.8923369999975,1378.9153732999694,1379.0524200999644,1379.0560683000367,1379.0936185999308,1379.0976749999681,1380.8776659999276,a,1,1379.0976749999681,1380.8776659999276,1380.887599700014,1382.200803100015,1.7646485000150278,1764.6485000150278,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,10.0,f,028_y_f_h_a.jpg,happy,d,17,2,1382.2060666999314,1382.5007943999954,1382.5240566999419,1382.6607490000315,1382.6641970999772,1382.7032470999984,1382.7085310999537,1383.378264799947,d,1,1382.7085310999537,1383.378264799947,1383.3898097999627,1385.175950099947,0.6578118000179529,657.8118000179529,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,8.0,f,019_m_f_s_a.jpg,sad,a,2,2,1385.1814208999276,1385.4759744999465,1385.726765600033,1385.7440743999323,1385.748833999969,1385.7896088999696,1385.794938899926,1386.9523968999274,a,1,1385.794938899926,1386.9523968999274,1386.9598808999872,1388.1925627000164,1.1472187999170274,1147.2187999170274,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3.0,m,013_y_m_h_a.jpg,happy,d,17,2,1388.19779450004,1388.4925745000364,1388.7309198000003,1388.8876668999437,1388.8914198999992,1388.9326444999315,1388.9374755999306,1389.6164066999918,d,1,1388.9374755999306,1389.6164066999918,1389.6226596999913,1391.434340100037,0.6685686999699101,668.5686999699101,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
