trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,2,0,2,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,12.0,f,040_y_f_n_a.jpg,neutral,s,17,3,1142.5613604,1142.85682744,1143.0881828000001,1143.2395062399996,1143.2404815999998,1143.2764835399998,1143.2763518000002,1143.8442981399999,s,1,1143.2763518000002,1143.8442981399999,1143.8558868999999,1144.9736474400001,0.5510690000000977,551.0690000000977,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2.0,m,008_y_m_h_a.jpg,happy,d,1,3,1144.9789222,1145.2735053399997,1145.3015268999998,1145.3098758399997,1145.3103244000004,1145.34587744,1145.3455393000004,1146.8365892400002,s,0,1145.3455393000004,1146.8365892400002,1146.8448959999996,1148.0987263399998,1.4815634999995382,1481.5634999995382,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,4.0,m,016_y_m_s_a.jpg,sad,a,1,3,1148.104222,1148.3987076399994,1148.4152593,1148.4236082399998,1148.4241134000004,1148.4583130400001,1148.4580446999998,1149.1057015399997,d,0,1148.4580446999998,1149.1057015399997,1149.1083590999997,1151.0820129399995,0.6328301000003194,632.8301000003194,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,6.0,m,033_o_m_s_a.jpg,sad,a,17,3,1151.0870999999997,1151.38197344,1151.4035439,1151.5423318399994,1151.5469378999996,1151.5875639399997,1151.5925015000003,1152.3715378399997,a,1,1151.5925015000003,1152.3715378399997,1152.3837684999999,1153.5403952399997,0.7707221999999092,770.7221999999092,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,8.0,f,019_m_f_s_a.jpg,sad,a,17,3,1153.5456432,1153.84049034,1154.0956440999998,1154.2500677399998,1154.2519055000002,1154.2892288399994,1154.291177,1154.73986224,a,1,1154.291177,1154.73986224,1154.7490101000003,1156.2987436399994,0.43199039999944944,431.99039999944944,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,6.0,m,033_o_m_n_a.jpg,neutral,s,17,3,1156.2990946999998,1156.59886994,1156.8059511000001,1156.9650876399996,1156.9699965,1157.01109684,1157.0162833000004,1157.4435416399997,s,1,1157.0162833000004,1157.4435416399997,1157.4510674000003,1158.50716874,0.4188510000003589,418.8510000003589,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,3.0,m,013_y_m_n_a.jpg,neutral,s,1,3,1158.5110157999998,1158.8071883400003,1159.0295139,1159.03786284,1159.0385631999998,1159.07493974,1159.0749213,1160.1603764400002,s,1,1159.0749213,1160.1603764400002,1160.1687598999997,1162.0571073400001,1.0721058999997695,1072.1058999997695,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,1.0,m,004_o_m_h_a.jpg,happy,d,17,3,1162.0599570000004,1162.3570745399998,1162.5408770000004,1162.69944824,1162.703431,1162.7442515400003,1162.7482423000001,1163.2344154400002,d,1,1162.7482423000001,1163.2344154400002,1163.2471784999998,1164.9405734400002,0.4709545999994589,470.9545999994589,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,4.0,m,016_y_m_n_a.jpg,neutral,s,17,3,1164.9448886999999,1165.24068374,1165.4845587999998,1165.6436367399997,1165.6473629000002,1165.6880619399994,1165.6932723999998,1166.7701425399996,s,1,1165.6932723999998,1166.7701425399996,1166.7824096000004,1167.9322668399996,1.069840799999838,1069.840799999838,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,5.0,m,027_o_m_s_a.jpg,sad,a,17,3,1167.9362,1168.23244854,1168.2492088999998,1168.3844919399994,1168.3880824999997,1168.42652804,1168.4317822000003,1169.51577494,a,1,1168.4317822000003,1169.51577494,1169.5272819000002,1170.5239562399997,1.0754116999996768,1075.4116999996768,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2.0,m,008_y_m_n_a.jpg,neutral,s,1,3,1170.5277409,1170.82402984,1171.0553578,1171.0637067399998,1171.0638811,1171.10022514,1171.0999917,1171.9076604400002,s,1,1171.0999917,1171.9076604400002,1171.9169399000002,1173.6907644400003,0.7911880000001474,791.1880000001474,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,8.0,f,019_m_f_h_a.jpg,happy,d,17,3,1173.6936433,1173.9907114399998,1174.0139261000004,1174.1508602399995,1174.1543574999996,1174.19199144,1174.1950354,1174.6301040399999,d,1,1174.1950354,1174.6301040399999,1174.6378802999998,1176.4991182399995,0.4239633999995931,423.9633999995931,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,2.0,m,008_y_m_n_a.jpg,neutral,s,17,3,1176.5031112999995,1176.7991869399998,1177.0426104999997,1177.2007980399999,1177.2053966000003,1177.2460964400002,1177.2513571,1177.73258184,s,1,1177.2513571,1177.73258184,1177.7409704000002,1179.6826350400002,0.47177019999980985,471.77019999980985,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,12.0,f,040_y_f_h_a.jpg,happy,d,17,3,1179.6887055999996,1179.9825813399998,1180.0046622,1180.1425635399996,1180.1463692999996,1180.1849221400003,1180.1890582999995,1181.6091150400002,d,1,1180.1890582999995,1181.6091150400002,1181.6180870999997,1183.03258494,1.405992700000752,1405.992700000752,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,3.0,m,013_y_m_h_a.jpg,happy,d,17,3,1183.0367343999997,1183.3326241399996,1183.5671728999996,1183.7243850399996,1183.7292791,1183.76856834,1183.7739093999999,1184.7465687399995,d,1,1183.7739093999999,1184.7465687399995,1184.7559453000003,1186.4409904399995,0.9652178000005733,965.2178000005733,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,8.0,f,019_m_f_s_a.jpg,sad,a,17,3,1186.4457985,1186.7410767400002,1186.974674,1187.1363177399994,1187.1396581,1187.1815507400001,1187.1854672999998,1187.9121540399997,a,1,1187.1854672999998,1187.9121540399997,1187.9187129000002,1188.9993503399996,0.7135424999996758,713.5424999996758,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,10.0,f,028_y_f_h_a.jpg,happy,d,17,3,1189.0027386000002,1189.2993423399998,1189.3191915999996,1189.4509456399996,1189.4540208999997,1189.49235714,1189.4952617999998,1190.2261481399996,d,1,1189.4952617999998,1190.2261481399996,1190.2353626000004,1191.40786704,0.7157660000002579,715.7660000002579,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,4.0,m,016_y_m_s_a.jpg,sad,a,1,3,1191.4137474,1191.7077871400002,1191.7280518999996,1191.7364008399995,1191.7371561,1191.7728856399995,1191.7726983000002,1192.76920364,s,0,1191.7726983000002,1192.76920364,1192.7775166000001,1193.9743906399995,0.9823146999997334,982.3146999997334,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,2.0,m,008_y_m_h_a.jpg,happy,d,17,3,1193.9773046999999,1194.2743915400001,1194.2956911,1194.4260957399997,1194.4290184000001,1194.46739234,1194.4712868999995,1195.0699707399995,d,1,1194.4712868999995,1195.0699707399995,1195.0821475000002,1196.6829928399998,0.5877456000007442,587.7456000007442,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,1.0,m,004_o_m_n_a.jpg,neutral,s,1,3,1196.6882260000002,1196.9829003399996,1197.1909337999996,1197.1992827399995,1197.2000056999996,1197.2351633399999,1197.2349822999995,1198.1646447399994,d,0,1197.2349822999995,1198.1646447399994,1198.1731135,1199.5244915399994,0.9202029999996739,920.2029999996739,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,7.0,f,012_o_f_h_a.jpg,happy,d,17,3,1199.5273103,1199.8244939399997,1199.8397843000002,1199.97658164,1199.9810497999997,1200.02184894,1200.0270322999995,1200.45178404,d,1,1200.0270322999995,1200.45178404,1200.4632014,1202.39137144,0.41633619999993243,416.33619999993243,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,9.0,f,021_o_f_h_a.jpg,happy,d,1,3,1202.3963098000004,1202.6914088399994,1202.9054625999997,1202.9138115399996,1202.9143000000004,1202.9508641400002,1202.9509728000003,1203.8063582399996,d,1,1202.9509728000003,1203.8063582399996,1203.8146834,1205.7829506399999,0.8440362999999707,844.0362999999707,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,10.0,f,028_y_f_h_a.jpg,happy,d,1,3,1205.7856378999995,1206.0830568400002,1206.0964931999997,1206.1048421399996,1206.1054144999998,1206.1424739399995,1206.1423048999995,1207.6687189399995,a,0,1206.1423048999995,1207.6687189399995,1207.6754451999996,1209.1082258399997,1.5166791000001467,1516.6791000001467,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4.0,m,016_y_m_s_a.jpg,sad,a,17,3,1209.1138947999998,1209.4082351399998,1209.4295159000003,1209.5596281399999,1209.5625545000003,1209.6010326399996,1209.6036758999999,1211.08241554,a,1,1209.6036758999999,1211.08241554,1211.0888238999996,1212.52482724,1.4634716999999,1463.4716999999,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,6.0,m,033_o_m_s_a.jpg,sad,a,17,3,1212.5290548000003,1212.82485184,1212.8400560999999,1212.9765648400003,1212.9791517000003,1213.01771934,1213.0203042000003,1214.53777304,a,1,1213.0203042000003,1214.53777304,1214.5462294999998,1215.9915135400001,1.5027572999997574,1502.7572999997574,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,12.0,f,040_y_f_s_a.jpg,sad,a,17,3,1215.9929957000004,1216.2915269399996,1216.3009332000001,1216.4348435400002,1216.4377039,1216.47618654,1216.4792964999997,1217.0533229400003,a,1,1216.4792964999997,1217.0533229400003,1217.0619230000002,1218.1249746399994,0.5636917000001631,563.6917000001631,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,3.0,m,013_y_m_s_a.jpg,sad,a,1,3,1218.1303423,1218.4250872400003,1218.452389,1218.46073794,1218.4608882000002,1218.4953871399998,1218.4951953,1219.7372951399998,a,1,1218.4951953,1219.7372951399998,1219.7454706999997,1220.7583305399999,1.2278989999995247,1227.8989999995247,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2.0,m,008_y_m_s_a.jpg,sad,a,17,3,1220.7621872,1221.05841664,1221.3140179000002,1221.4675793399997,1221.4704492,1221.5086588399995,1221.5116035,1221.9314523399994,a,1,1221.5116035,1221.9314523399994,1221.9399190000004,1223.2084969399998,0.41136699999970006,411.36699999970006,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,7.0,f,012_o_f_s_a.jpg,sad,a,17,3,1223.2141585,1223.50853074,1223.5294562999998,1223.6600551400002,1223.6635747,1223.7019433399996,1223.7056363000002,1224.1396014400002,a,1,1223.7056363000002,1224.1396014400002,1224.1497706999999,1225.6584396399999,0.42543509999995877,425.43509999995877,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,7.0,f,012_o_f_h_a.jpg,happy,d,17,3,1225.6625425000002,1225.9584401400002,1225.9745782999998,1226.1100604399994,1226.113985,1226.1512233399994,1226.1513469000001,1226.5776001399995,d,1,1226.1513469000001,1226.5776001399995,1226.5838146999995,1227.85019874,0.4118843000005654,411.8843000005654,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,10.0,f,028_y_f_n_a.jpg,neutral,s,17,3,1227.8550926999997,1228.1502183400003,1228.3577259000003,1228.5147327399995,1228.5196538,1228.5601869400002,1228.5652410000002,1229.0945337399994,s,1,1228.5652410000002,1229.0945337399994,1229.0979754999998,1230.79198254,0.5176519999995435,517.6519999995435,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,9.0,f,021_o_f_n_a.jpg,neutral,s,1,3,1230.7978196000004,1231.09170614,1231.28874,1231.2970889399999,1231.2974112000002,1231.3347504399994,1231.3348324999997,1232.5835553399997,d,0,1231.3348324999997,1232.5835553399997,1232.5922680000003,1234.5003970399998,1.2365528000000268,1236.5528000000268,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,6.0,m,033_o_m_s_a.jpg,sad,a,1,3,1234.5058320999997,1234.80031714,1234.8270743000003,1234.8354232400002,1234.8366342,1234.8720858399997,1234.8735848999995,1236.5445447400002,None,0,1234.8735848999995,1236.5445447400002,1236.5500899999997,1238.0752614399994,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,1.0,m,004_o_m_s_a.jpg,sad,a,1,3,1238.0755638,1238.3753366400001,1238.3983304000003,1238.4066793400002,1238.4068448999997,1238.4431342399998,1238.4440803999996,1239.9965385399996,d,0,1238.4440803999996,1239.9965385399996,1240.0050915000002,1241.1170141400003,1.5429492000002938,1542.9492000002938,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,7.0,f,012_o_f_n_a.jpg,neutral,s,1,3,1241.1172047999999,1241.4171050399996,1241.7423194000003,1241.7506683400002,1241.7538695000003,1241.7907732399995,1241.7925274,1243.4406107399996,d,0,1241.7925274,1243.4406107399996,1243.4497572,1245.30881044,1.634440299999369,1634.440299999369,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4.0,m,016_y_m_h_a.jpg,happy,d,1,3,1245.3130811,1245.6088638400001,1245.6203188999998,1245.6286678399997,1245.6297477999997,1245.6659738399999,1245.6657087000003,1247.3417254399997,None,0,1245.6657087000003,1247.3417254399997,1247.3456686,1249.1421618399995,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,5.0,m,027_o_m_s_a.jpg,sad,a,17,3,1249.1427498000003,1249.44217824,1249.4677915000002,1249.60217624,1249.6057503000002,1249.6434299400003,1249.6467311999995,1250.62265754,a,1,1249.6467311999995,1250.62265754,1250.6309558000003,1252.4507062400003,0.9643085000006977,964.3085000006977,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3.0,m,013_y_m_s_a.jpg,sad,a,1,3,1252.4549995999996,1252.7507159399997,1252.771866,1252.78021494,1252.7806848,1252.81849724,1252.8186124000003,1253.7086630399995,d,0,1252.8186124000003,1253.7086630399995,1253.7170618999999,1255.4340373399996,0.8804675000001225,880.4675000001225,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,10.0,f,028_y_f_n_a.jpg,neutral,s,17,3,1255.4403386000004,1255.73408144,1255.9547366999996,1256.1253217399994,1256.1301002,1256.17103774,1256.1752497999996,1256.5906696400002,s,1,1256.1752497999996,1256.5906696400002,1256.6021885,1258.1591978399997,0.40399729999990086,403.99729999990086,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,11.0,f,030_o_f_s_a.jpg,sad,a,1,3,1258.1646035000003,1258.4591956399995,1258.6614731,1258.6698220399999,1258.6702583999995,1258.70638654,1258.7060862999997,1260.1882116399997,s,0,1258.7060862999997,1260.1882116399997,1260.1985413000002,1261.2759094399994,1.47298469999987,1472.98469999987,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,10.0,f,028_y_f_h_a.jpg,happy,d,17,3,1261.2814118999995,1261.5758278399994,1261.5989833000003,1261.7357263399995,1261.7384242999997,1261.7770156399997,1261.7795579000003,1262.2976666399995,d,1,1261.7795579000003,1262.2976666399995,1262.3060319999995,1264.0509397399996,0.5035982999997941,503.5982999997941,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,5.0,m,027_o_m_n_a.jpg,neutral,s,1,3,1264.0560282999995,1264.3509201399997,1264.5805117999998,1264.5888607399997,1264.5893346000003,1264.6269722399998,1264.6270654999998,1266.1342577399996,a,0,1264.6270654999998,1266.1342577399996,1266.1460393999996,1267.3925367400002,1.4958977000005689,1495.8977000005689,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,10.0,f,028_y_f_h_a.jpg,happy,d,1,3,1267.3959797999996,1267.6925125399998,1267.7128258000002,1267.7211747400002,1267.7215340000002,1267.75770324,1267.7574537,1269.3220982400003,d,1,1267.7574537,1269.3220982400003,1269.3315671999999,1271.0009524399998,1.5575358999994933,1557.5358999994933,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,8.0,f,019_m_f_n_a.jpg,neutral,s,1,3,1271.0051508999995,1271.3009765399997,1271.5452624999998,1271.5536114399997,1271.5545456,1271.5892385399998,1271.5892092000004,1272.68868324,d,0,1271.5892092000004,1272.68868324,1272.6958947000003,1274.4511891400002,1.0856882000007317,1085.6882000007317,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,8.0,f,019_m_f_s_a.jpg,sad,a,1,3,1274.4566718999995,1274.7511440399999,1274.995524,1275.0038729399998,1275.0044440000001,1275.04210844,1275.0452446999998,1276.2510762400002,s,0,1275.0452446999998,1276.2510762400002,1276.2595205999996,1278.20956634,1.189738799999759,1189.738799999759,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,8.0,f,019_m_f_n_a.jpg,neutral,s,1,3,1278.2150841000002,1278.5094807399996,1278.7551648999997,1278.7635138399996,1278.7656831000004,1278.80356264,1278.8073267,1279.7555503399994,s,1,1278.8073267,1279.7555503399994,1279.7619518000001,1281.4596397399996,0.9395270999993954,939.5270999993954,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,12.0,f,040_y_f_s_a.jpg,sad,a,1,3,1281.4627076999996,1281.7596038400002,1281.7817093000003,1281.7900582400002,1281.7941818,1281.8348647400003,1281.8395806999997,1282.9909333399996,s,0,1281.8395806999997,1282.9909333399996,1283.0021938,1284.5762209399995,1.1393375999996351,1139.3375999996351,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,2.0,m,008_y_m_n_a.jpg,neutral,s,1,3,1284.5800335000004,1284.87637684,1285.1166045999998,1285.1249535399998,1285.1250549999995,1285.1613811399998,1285.1608938999998,1286.1806751399995,d,0,1285.1608938999998,1286.1806751399995,1286.1883074999996,1288.1680970399998,1.0100002999997741,1010.0002999997741,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
