trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3.0,m,013_y_m_s_a.jpg,sad,a,17,2,501.6953487999999,501.9896817099999,502.0162505999997,502.1496922100006,502.15397480000047,502.1948583100003,502.1999536000003,502.6770709100002,a,1,0.4667167999996309,466.7167999996309,502.1999536000003,502.6770709100002,502.6886688000004,503.95645501000047,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,10.0,f,028_y_f_h_a.jpg,happy,d,2,2,503.96283349999976,504.25639480999973,504.2805472,504.2958531100004,504.2977258000001,504.3341296099999,504.33583799999997,505.0347365099998,d,1,0.6909513999999035,690.9513999999035,504.33583799999997,505.0347365099998,505.0432977999999,506.5064435100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4.0,m,016_y_m_h_a.jpg,happy,d,17,2,506.51188400000046,506.8064464099999,506.8275715999998,506.95808340999986,506.9609655000004,507.00040920999993,507.00437450000027,507.30756551000025,d,1,0.2862758000001122,286.2758000001122,507.00437450000027,507.30756551000025,507.3174574000004,508.3647471100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,508.3682226000001,508.66481731000033,508.68634550000024,508.82487691000017,508.8286128999998,508.86611551,508.8693837999999,509.2251690100003,d,1,0.3412783000003401,341.2783000003401,508.8693837999999,509.2251690100003,509.23496780000005,510.2732708100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5.0,m,027_o_m_s_a.jpg,sad,a,17,2,510.2787401000005,510.57319031000054,510.59813209999993,510.73323680999977,510.7362798000004,510.77442860999975,510.7778973000004,511.5862507100002,a,1,0.7927106999995885,792.7106999995885,510.7778973000004,511.5862507100002,511.5973888999997,512.9232341099997,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,10.0,f,028_y_f_n_a.jpg,neutral,s,2,2,512.9271328000004,513.2233390100001,513.4259914000004,513.44376441,513.4448782999998,513.48273721,513.4828089000002,514.1344923099997,s,1,0.6398622999995496,639.8622999995496,513.4828089000002,514.1344923099997,514.1448019,516.0316128100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,9.0,f,021_o_f_n_a.jpg,neutral,s,17,2,516.0358931000001,516.3316589100006,516.5447162,516.7059853100001,516.7108808000003,516.7525031100005,516.7570056000004,517.0980278099997,s,1,0.3257080000003043,325.7080000003043,516.7570056000004,517.0980278099997,517.1065206000003,518.4650213100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,8.0,f,019_m_f_h_a.jpg,happy,d,17,2,518.4690560999998,518.7651019100005,518.7888328999998,518.92503641,518.9283378999999,518.9662413100006,518.9696718000005,519.4065774100001,d,1,0.42513120000057825,425.13120000057825,518.9696718000005,519.4065774100001,519.4172840000001,521.2567213100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4.0,m,016_y_m_n_a.jpg,neutral,s,2,2,521.2607327000005,521.5567428100004,521.7990835,521.8166286100005,521.8200613999998,521.85792701,521.8616307000002,522.8194576100005,a,0,0.9417646000001696,941.7646000001696,521.8616307000002,522.8194576100005,522.8309638999999,524.3901125100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1.0,m,004_o_m_h_a.jpg,happy,d,2,2,524.3961046000004,524.6901350099998,524.8905098000005,524.9079175099997,524.9083320999998,524.9426920100005,524.9423585000004,525.4784751099997,d,1,0.5241987999997946,524.1987999997946,524.9423585000004,525.4784751099997,525.4880724000004,526.9069345099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,10.0,f,028_y_f_s_a.jpg,sad,a,17,2,526.9112486000004,527.2069194100005,527.2307025999999,527.36678881,527.3698202000005,527.4081861100004,527.4110605000005,527.92187381,a,1,0.49560270000074524,495.60270000074524,527.4110605000005,527.92187381,527.9309702999999,529.1902459100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,5.0,m,027_o_m_h_a.jpg,happy,d,17,2,529.1956901000003,529.4902531099998,529.7025865000005,529.8649571100005,529.8684900999997,529.9058117100004,529.9089086000004,530.31451011,d,1,0.38995429999977205,389.95429999977205,529.9089086000004,530.31451011,530.3265434000004,531.3819265100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10.0,f,028_y_f_h_a.jpg,happy,d,17,2,531.3860106000002,531.6819313100006,531.7021384999998,531.8336083100004,531.8367075000006,531.8758432100004,531.8798249000001,532.2243809100001,d,1,0.33086400000047433,330.86400000047433,531.8798249000001,532.2243809100001,532.2343361000003,534.0903584099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,5.0,m,027_o_m_h_a.jpg,happy,d,2,2,534.0953199000005,534.3903647099997,534.5937860000004,534.6109105100005,534.6114951999998,534.6475933100002,534.6491840999997,535.18514401,d,1,0.5214480999993611,521.4480999993611,534.6491840999997,535.18514401,535.1942967000005,537.0736845100001,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,537.0775893,537.37378361,537.5829736000005,537.6002397100002,537.6010719000005,537.6362769099998,537.6372411000002,538.4481668099999,s,1,0.7973711000004187,797.3711000004187,537.6372411000002,538.4481668099999,538.4574161999999,539.5822250100001,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3.0,m,013_y_m_s_a.jpg,sad,a,2,2,539.5879039000001,539.8822543100006,539.9067573000002,539.9229843100003,539.9268824999999,539.9630702100004,539.9632065000005,540.5551069100003,a,1,0.5836496000001716,583.6496000001716,539.9632065000005,540.5551069100003,540.5665957000001,541.5655291100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,1.0,m,004_o_m_n_a.jpg,neutral,s,17,2,541.5708577000005,541.8655199100004,542.0643282999999,542.2313096099998,542.2362351000002,542.2777705099999,542.2831022,542.7199659099998,s,1,0.42350139999962266,423.50139999962266,542.2831022,542.7199659099998,542.7294057999998,544.5405622099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,12.0,f,040_y_f_h_a.jpg,happy,d,17,2,544.5459877000003,544.8406899100002,544.8620766000004,545.0009603099999,545.0045515000002,545.0457820100002,545.0478914000005,545.3919509099998,d,1,0.33076900000014575,330.76900000014575,545.0478914000005,545.3919509099998,545.4011725,547.0239460100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,10.0,f,028_y_f_n_a.jpg,neutral,s,17,2,547.0284539000004,547.3238839100005,547.5302854000001,547.68785881,547.6927689000004,547.7333442099999,547.7382318999998,548.1253212100002,s,1,0.3766745000002629,376.6745000002629,547.7382318999998,548.1253212100002,548.1369291999999,549.4490210100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,11.0,f,030_o_f_n_a.jpg,neutral,s,17,2,549.4531880000004,549.7489823100005,549.9527196999998,550.1132393099998,550.1180027,550.1589606099998,550.1639800000003,550.4807006100001,s,1,0.30270759999984875,302.70759999984875,550.1639800000003,550.4807006100001,550.4919720999997,551.8407706099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1.0,m,004_o_m_h_a.jpg,happy,d,17,2,551.8449412,552.1407942100005,552.3416452000001,552.5079422099999,552.5128251000006,552.55380351,552.5582286999997,552.9574830100001,d,1,0.3884345000005851,388.4345000005851,552.5582286999997,552.9574830100001,552.9690402000006,553.9657253100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,553.9698469000004,554.2658025100001,554.2875593999997,554.3030854099999,554.3040701999998,554.3419669100005,554.3431840000003,555.0509315099999,d,1,0.6917265000001862,691.7265000001862,554.3431840000003,555.0509315099999,555.0610499000004,556.5408739100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,7.0,f,012_o_f_h_a.jpg,happy,d,2,2,556.5450559999999,556.8408084100002,556.8647762,556.88063841,556.8813929999997,556.9188433099999,556.9187552000003,557.4986587100003,d,1,0.5639048000002731,563.9048000002731,556.9187552000003,557.4986587100003,557.5099140000002,558.5825908099997,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,6.0,m,033_o_m_n_a.jpg,neutral,s,2,2,558.5867306,558.8824145099999,559.0872728000004,559.1047918100004,559.1080160000001,559.1487227099998,559.1536029999997,559.8677879099997,s,1,0.6973371000003681,697.3371000003681,559.1536029999997,559.8677879099997,559.8793390000001,561.8493734100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,7.0,f,012_o_f_h_a.jpg,happy,d,2,2,561.8536844,562.1492831100005,562.1719701000002,562.1876744100001,562.1883803999999,562.2253573099998,562.2267671999998,562.7208268100004,d,1,0.47983620000013616,479.83620000013616,562.2267671999998,562.7208268100004,562.7292857000002,564.51596471,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,5.0,m,027_o_m_h_a.jpg,happy,d,17,2,564.5200344000004,564.8159539099998,565.0154312000004,565.17684441,565.1813960999998,565.2221659099997,565.2272430000003,565.52316661,d,1,0.27968220000002475,279.68220000002475,565.2272430000003,565.52316661,565.5343588000005,567.4243453099999,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,10.0,f,028_y_f_s_a.jpg,sad,a,2,2,567.4284813000004,567.7243473099999,567.7462965000004,567.7618939100004,567.7620459,567.8005356100003,567.8006262999997,568.5043512100002,a,1,0.6900021000001288,690.0021000001288,567.8006262999997,568.5043512100002,568.5127223999998,569.9911137099999,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,7.0,f,012_o_f_n_a.jpg,neutral,s,2,2,569.9950883000001,570.2910839100006,570.5026700999997,570.5205564099998,570.5235420999998,570.5618367099997,570.5671939000003,571.2096170100004,s,1,0.6274874000000636,627.4874000000636,570.5671939000003,571.2096170100004,571.2211685000002,573.1579261099997,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1.0,m,004_o_m_n_a.jpg,neutral,s,17,2,573.1634313000004,573.4579406100003,573.6616437000002,573.8231393100006,573.8277940999997,573.8684196100004,573.8734701000003,574.5248965100001,s,1,0.641403800000262,641.403800000262,573.8734701000003,574.5248965100001,574.5364859000001,575.9078637100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,9.0,f,021_o_f_h_a.jpg,happy,d,2,2,575.9095775000005,576.2078294100003,576.4182781999998,576.4357294100001,576.4389935999998,576.4768470099999,576.4809679999998,576.9697953100004,d,1,0.4818405000005441,481.8405000005441,576.4809679999998,576.9697953100004,576.9765017999998,578.7996109100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,10.0,f,028_y_f_n_a.jpg,neutral,s,17,2,578.8036443999999,579.0996016099999,579.295032,579.4559506100005,579.4605768000001,579.5015370100001,579.5055542,579.8322948100005,s,1,0.31334030000016355,313.34030000016355,579.5055542,579.8322948100005,579.8425190999997,581.6496714100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,7.0,f,012_o_f_h_a.jpg,happy,d,17,2,581.6552116000003,581.9496842099999,581.9715277000005,582.1097122100001,582.1131881000001,582.15154731,582.1547808000005,582.5710074099999,d,1,0.40795710000020335,407.95710000020335,582.1547808000005,582.5710074099999,582.5817533999998,583.8830493100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,5.0,m,027_o_m_h_a.jpg,happy,d,2,2,583.8886193999997,584.1831373100005,584.3935469999997,584.4108430100006,584.4118599000003,584.44824351,584.4485552000006,584.9918792099999,d,1,0.530257000000347,530.257000000347,584.4485552000006,584.9918792099999,584.9988584000002,586.1747229100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,12.0,f,040_y_f_n_a.jpg,neutral,s,17,2,586.1787544999997,586.4747503099999,586.6809430000003,586.8399553099999,586.8431277999998,586.8841608100003,586.8892158999997,587.3372255100004,s,1,0.43362680000063847,433.62680000063847,586.8892158999997,587.3372255100004,587.3492757000004,589.3414636099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,2.0,m,008_y_m_h_a.jpg,happy,d,17,2,589.3456103999997,589.6414723099998,589.6633538000006,589.8015741099999,589.8065517000005,589.8472030100003,589.8524569000001,590.3632873099997,d,1,0.4943866000003254,494.3866000003254,589.8524569000001,590.3632873099997,590.3738245000004,592.3582284100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,592.3643793000001,592.6583226100003,592.6826585999997,592.8183364099997,592.8219055999998,592.8593925100005,592.8631860000005,593.18460281,d,1,0.30747129999963363,307.47129999963363,592.8631860000005,593.18460281,593.194684,594.7582798100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2.0,m,008_y_m_h_a.jpg,happy,d,2,2,594.7635173999997,595.05839751,595.0825562,595.0985740100006,595.0994723000003,595.1363943100006,595.1372066000004,595.86898261,d,1,0.7214147000004232,721.4147000004232,595.1372066000004,595.86898261,595.8757298,597.3750152100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,12.0,f,040_y_f_h_a.jpg,happy,d,2,2,597.3809243000005,597.6750527100004,597.6995411999997,597.7146716099998,597.7166446000001,597.7539690100003,597.7540574000004,598.3128882100001,d,1,0.5446732000000338,544.6732000000338,597.7540574000004,598.3128882100001,598.3207250000005,599.5833924099999,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,10.0,f,028_y_f_n_a.jpg,neutral,s,17,2,599.5839989000006,599.8834492100005,600.1011392999999,600.2566202099998,600.2606101000001,600.3013681100002,600.3064542000002,600.6112147100004,s,1,0.2962608999996519,296.2608999996519,600.3064542000002,600.6112147100004,600.6230447999997,602.3251947099999,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,12.0,f,040_y_f_s_a.jpg,sad,a,2,2,602.3305919000004,602.6251109100004,602.6510065000002,602.66695421,602.6674543999998,602.7026751100003,602.7023715000005,603.8265669100002,a,1,1.1084490000002916,1108.4490000002916,602.7023715000005,603.8265669100002,603.8347229000001,605.8084793099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,5.0,m,027_o_m_n_a.jpg,neutral,s,17,2,605.8123750000004,606.1084796100005,606.325632,606.4853293100006,606.4898654999997,606.5305969100001,606.5357088999999,607.0038782100002,s,1,0.45110490000024583,451.10490000024583,606.5357088999999,607.0038782100002,607.0166417,608.4503103099997,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4.0,m,016_y_m_s_a.jpg,sad,a,2,2,608.4560355000003,608.7502256099998,608.7721683,608.7873334100005,608.7876799000005,608.8263096100001,608.8264765000004,609.8717331099998,s,0,1.0323270999997476,1032.3270999997476,608.8264765000004,609.8717331099998,609.8798690000003,611.1919480099997,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,5.0,m,027_o_m_n_a.jpg,neutral,s,17,2,611.1961627000001,611.49194181,611.7032193000005,611.8725658100003,611.877485,611.91842491,611.9236124999998,612.36223901,s,1,0.43118930000036926,431.18930000036926,611.9236124999998,612.36223901,612.3739887000002,613.4086534099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,10.0,f,028_y_f_s_a.jpg,sad,a,17,2,613.4128787999998,613.7086353100004,613.7300381000005,613.8603554100001,613.8638639999999,613.90488681,613.9091288,614.3447186100003,a,1,0.42160920000060287,421.60920000060287,613.9091288,614.3447186100003,614.3529466,615.9253652099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,3.0,m,013_y_m_n_a.jpg,neutral,s,17,2,615.9293494000003,616.2253800099999,616.4641583000002,616.61905021,616.6240347000003,616.6648092100005,616.6699644,617.1072344100004,s,1,0.4287944999996398,428.7944999996398,616.6699644,617.1072344100004,617.1146711000001,618.5004506100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,4.0,m,016_y_m_s_a.jpg,sad,a,17,2,618.5047412000004,618.8004296099999,618.8245277000005,618.9604022100003,618.9634685999999,619.00173861,619.0055406000001,619.52245521,a,1,0.5091486999999688,509.1486999999688,619.0055406000001,619.52245521,619.5334806999999,620.6671912100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,12.0,f,040_y_f_h_a.jpg,happy,d,17,2,620.6714093999999,620.9671196099999,620.9881310000001,621.1211238100005,621.1246214000003,621.1658050100006,621.1698839999999,621.5738790100005,d,1,0.3927450000001045,392.7450000001045,621.1698839999999,621.5738790100005,621.5846067000002,623.2922839100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,5.0,m,027_o_m_n_a.jpg,neutral,s,2,2,623.2976891999997,623.5923563100006,623.8002028999999,623.8170583100001,623.8179575000004,623.8528818100004,623.8531406000002,624.71821861,s,1,0.8535365999996429,853.5365999996429,623.8531406000002,624.71821861,624.7275044999997,626.2589795100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,6.0,m,033_o_m_s_a.jpg,sad,a,2,2,626.2633661999998,626.5587365100001,626.5700638999997,626.58650581,626.5876839000002,626.6236103100001,626.6232885999998,627.4182433100005,a,1,0.779391800000667,779.391800000667,626.6232885999998,627.4182433100005,627.4281179999998,628.7589912100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
