Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;m;008_y_m_h_a.jpg;happy;9;12;f;012_o_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;1;238;block3_Pilot_2;8;h_h;h_h_weak;;;;;0;2;2;2;0;88;88;88;;;;;;;;;2260.4619824001566;None;2262.4533928001765;2262.7464972001035;2262.7464972001035;2262.754583900096;2262.754583900096;2262.795536500169;2262.795536500169;None;None;0;2262.795536500169;None;2264.296316200169;None;None;2264.296316200169;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;016_y_m_n_a.jpg;neutral;8;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;1;238;block3_Pilot_2;16;n_h;n_h_weak;;;;;0;2;2;2;0;89;89;89;;;;;;;;;2267.295848400099;None;2269.315038200002;2269.6051948000677;2269.6051948000677;2269.61290320009;2269.61290320009;2269.6539175000507;2269.6539175000507;None;None;0;2269.6539175000507;None;2271.1540583001915;None;None;2271.1540583001915;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;012_o_f_n_a.jpg;neutral;8;13;m;013_y_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;3;234;block3_Pilot_2;12;n_n;n_n_weak;;;;;0;2;2;2;0;90;90;90;;;;;;;;;2274.1540559001733;None;2276.1246228001546;2276.4139260000084;2276.4139260000084;2276.438225200167;2276.438225200167;2276.479146900121;2276.479146900121;None;None;0;2276.479146900121;None;2277.978904500138;None;None;2277.978904500138;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;019_m_f_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;18;238;block3_Pilot_2;19;s_h;s_h_strong;;;;;0;2;2;2;0;91;91;91;;;;;;;;;2280.9797410001047;None;2282.98187160003;2283.272342600161;2283.272342600161;2283.421634500148;2283.421634500148;2283.4619950000197;2283.4619950000197;None;None;0;2283.4619950000197;None;2284.9624565001577;None;None;2284.9624565001577;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;012_o_f_n_a.jpg;neutral;8;13;m;013_y_m_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;1;238;block3_Pilot_2;12;n_h;n_h_weak;;;;;0;2;2;2;0;92;92;92;;;;;;;;;2287.9624636000954;None;2289.9652393001597;2290.2557081000414;2290.2557081000414;2290.2633864001837;2290.2633864001837;2290.304328300059;2290.304328300059;None;None;0;2290.304328300059;None;2291.804311600048;None;None;2291.804311600048;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;027_o_m_h_a.jpg;happy;9;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;165;block3_Pilot_2;27;h_n;h_n_weak;;;;;0;2;2;2;0;93;93;93;;;;;;;;;2294.8045071000233;None;2296.198362100171;2296.489065500209;2296.489065500209;2296.5050784000196;2296.5050784000196;2296.5462539000437;2296.5462539000437;None;None;0;2296.5462539000437;None;2298.0462574001867;None;None;2298.0462574001867;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;008_y_m_h_a.jpg;happy;9;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;18;198;block3_Pilot_2;8;h_n;h_n_strong;;;;;0;2;2;2;0;94;94;94;;;;;;;;;2301.046201000223;None;2302.7042756001465;2302.9972366001457;2302.9972366001457;2303.147145200055;2303.147145200055;2303.188029400073;2303.188029400073;None;None;0;2303.188029400073;None;2304.687837500125;None;None;2304.687837500125;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;019_m_f_h_a.jpg;happy;9;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;3;196;block3_Pilot_2;19;h_n;h_n_weak;;;;;0;2;2;2;0;95;95;95;;;;;;;;;2307.688230600208;None;2309.329372700071;2309.6223720000125;2309.6223720000125;2309.6472304000054;2309.6472304000054;2309.688100400148;2309.688100400148;None;None;0;2309.688100400148;None;2311.187981800176;None;None;2311.187981800176;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;013_y_m_h_a.jpg;happy;9;40;f;040_y_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;3;222;block3_Pilot_2;13;h_h;h_h_weak;;;;;0;2;2;2;0;96;96;96;;;;;;;;;2314.1883349001873;None;2316.064026400214;2316.3562452001497;2316.3562452001497;2316.380807600217;2316.380807600217;2316.421643300215;2316.421643300215;None;None;0;2316.421643300215;None;2317.921594600193;None;None;2317.921594600193;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;028_y_f_h_a.jpg;happy;9;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;3;156;block3_Pilot_2;28;h_n;h_n_strong;;;;;0;2;2;2;0;97;97;97;;;;;;;;;2320.922891800059;None;2322.2324639;2322.522761600092;2322.522761600092;2322.547334600007;2322.547334600007;2322.588262000121;2322.588262000121;None;None;0;2322.588262000121;None;2324.088517600205;None;None;2324.088517600205;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;028_y_f_h_a.jpg;happy;9;21;f;021_o_f_h_a.jpg;happy;congruent;9;match;;120;150;;1;238;block3_Pilot_2;28;h_h;h_h_weak;;;;;0;2;2;2;0;98;98;98;;;;;;;;;2327.0885681000073;None;2329.0819171001203;2329.372828199994;2329.372828199994;2329.3809493000153;2329.3809493000153;2329.4217805000953;2329.4217805000953;None;None;0;2329.4217805000953;None;2330.9217639002018;None;None;2330.9217639002018;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;030_o_f_h_a.jpg;happy;9;12;f;012_o_f_s_a.jpg;sad;incongruent;7;match;;120;160;;2;168;block3_Pilot_2;30;h_s;h_s_strong;;;;;0;2;2;2;0;99;99;99;;;;;;;;;2333.9226920001674;None;2335.3511768002063;2335.640181099996;2335.640181099996;2335.6560960002244;2335.6560960002244;2335.696983100148;2335.696983100148;None;None;0;2335.696983100148;None;2337.1969711000565;None;None;2337.1969711000565;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;030_o_f_s_a.jpg;sad;7;12;f;012_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;18;191;block3_Pilot_2;30;s_s;s_s_weak;;;;;0;2;2;2;0;100;100;100;;;;;;;;;2340.1970012001693;None;2341.8071636001114;2342.0983035000972;2342.0983035000972;2342.2477052002214;2342.2477052002214;2342.2883055000566;2342.2883055000566;None;None;0;2342.2883055000566;None;2343.7885697002057;None;None;2343.7885697002057;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;021_o_f_h_a.jpg;happy;9;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;120;160;;18;192;block3_Pilot_2;21;h_s;h_s_weak;;;;;0;2;2;2;0;101;101;101;;;;;;;;;2346.789338800125;None;2348.407885499997;2348.6988077000715;2348.6988077000715;2348.8481944000814;2348.8481944000814;2348.8888902000617;2348.8888902000617;None;None;0;2348.8888902000617;None;2350.3889398002066;None;None;2350.3889398002066;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;004_o_m_h_a.jpg;happy;9;28;f;028_y_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;18;136;block3_Pilot_2;4;h_s;h_s_weak;;;;;0;2;2;2;0;102;102;102;;;;;;;;;2353.3892703000456;None;2354.547194500221;2354.8404071000405;2354.8404071000405;2354.989870300051;2354.989870300051;2355.030588200083;2355.030588200083;None;None;0;2355.030588200083;None;2356.530652000103;None;None;2356.530652000103;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;021_o_f_s_a.jpg;sad;7;13;m;013_y_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;18;233;block3_Pilot_2;21;s_s;s_s_weak;;;;;0;2;2;2;0;103;103;103;;;;;;;;;2359.530871000141;None;2361.4782223000657;2361.7734140001703;2361.7734140001703;2361.9232642001007;2361.9232642001007;2361.9641625001095;2361.9641625001095;None;None;0;2361.9641625001095;None;2363.4643067000434;None;None;2363.4643067000434;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;027_o_m_n_a.jpg;neutral;8;33;m;033_o_m_n_a.jpg;neutral;congruent;8;match;;140;170;;18;238;block3_Pilot_2;27;n_n;n_n_strong;;;;;0;2;2;2;0;104;104;104;;;;;;;;;2366.464289100142;None;2368.468416100135;2368.7573761001695;2368.7573761001695;2368.9068117002025;2368.9068117002025;2368.947569800075;2368.947569800075;None;None;0;2368.947569800075;None;2370.4476916000713;None;None;2370.4476916000713;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;040_y_f_s_a.jpg;sad;7;8;m;008_y_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;233;block3_Pilot_2;40;s_s;s_s_weak;;;;;0;2;2;2;0;105;105;105;;;;;;;;;2373.448010500055;None;2375.397131500067;2375.690422600135;2375.690422600135;2375.7070393001195;2375.7070393001195;2375.747956900159;2375.747956900159;None;None;0;2375.747956900159;None;2377.2478682000656;None;None;2377.2478682000656;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;004_o_m_n_a.jpg;neutral;8;40;f;040_y_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;3;226;block3_Pilot_2;4;n_s;n_s_strong;;;;;0;2;2;2;0;106;106;106;;;;;;;;;2380.2478330000304;None;2382.162431700155;2382.45772080007;2382.45772080007;2382.482048400212;2382.482048400212;2382.5228988002054;2382.5228988002054;None;None;0;2382.5228988002054;None;2384.022901000222;None;None;2384.022901000222;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;028_y_f_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;3;144;block3_Pilot_2;28;s_h;s_h_strong;;;;;0;2;2;2;0;107;107;107;;;;;;;;;2387.0230729000177;None;2388.2335340001155;2388.5240282001905;2388.5240282001905;2388.548844500212;2388.548844500212;2388.589765300043;2388.589765300043;None;None;0;2388.589765300043;None;2390.0897884001024;None;None;2390.0897884001024;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;019_m_f_h_a.jpg;happy;9;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;153;block3_Pilot_2;19;h_n;h_n_strong;;;;;0;2;2;2;0;108;108;108;;;;;;;;;2393.090616400121;None;2394.3730026001576;2394.6657242001966;2394.6657242001966;2394.6823036000133;2394.6823036000133;2394.723112900043;2394.723112900043;None;None;0;2394.723112900043;None;2396.223211000208;None;None;2396.223211000208;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;030_o_f_h_a.jpg;happy;9;12;f;012_o_f_h_a.jpg;happy;congruent;9;match;;120;150;;18;188;block3_Pilot_2;30;h_h;h_h_strong;;;;;0;2;2;2;0;109;109;109;;;;;;;;;2399.2236864001025;None;2400.81878540013;2401.1082129999995;2401.1082129999995;2401.257390700048;2401.257390700048;2401.2982889001723;2401.2982889001723;None;None;0;2401.2982889001723;None;2402.798393800156;None;None;2402.798393800156;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;008_y_m_s_a.jpg;sad;7;13;m;013_y_m_h_a.jpg;happy;incongruent;9;match;;130;150;;1;238;block3_Pilot_2;8;s_h;s_h_strong;;;;;0;2;2;2;0;110;110;110;;;;;;;;;2405.798437700141;None;2407.801369700115;2408.0913360000122;2408.0913360000122;2408.0990818000864;2408.0990818000864;2408.1400803001598;2408.1400803001598;None;None;0;2408.1400803001598;None;2409.640089099994;None;None;2409.640089099994;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;027_o_m_s_a.jpg;sad;7;19;f;019_m_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;3;144;block3_Pilot_2;27;s_s;s_s_weak;;;;;0;2;2;2;0;111;111;111;;;;;;;;;2412.6403030999936;None;2413.8485745000653;2414.1411955000367;2414.1411955000367;2414.1660905000754;2414.1660905000754;2414.206927700201;2414.206927700201;None;None;0;2414.206927700201;None;2415.7069745000917;None;None;2415.7069745000917;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;016_y_m_h_a.jpg;happy;9;28;f;028_y_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;2;124;block3_Pilot_2;16;h_h;h_h_weak;;;;;0;2;2;2;0;112;112;112;;;;;;;;;2418.707075300161;None;2419.7484117001295;2420.0413447001483;2420.0413447001483;2420.0578838000074;2420.0578838000074;2420.0986577000003;2420.0986577000003;None;None;0;2420.0986577000003;None;2421.598789700074;None;None;2421.598789700074;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;008_y_m_h_a.jpg;happy;9;19;f;019_m_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;1;238;block3_Pilot_2;8;h_h;h_h_strong;;;;;0;2;2;2;0;113;113;113;;;;;;;;;2424.5987940002233;None;2426.589138600044;2426.883226700127;2426.883226700127;2426.8913351001684;2426.8913351001684;2426.9321393000428;2426.9321393000428;None;None;0;2426.9321393000428;None;2428.43226650008;None;None;2428.43226650008;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;021_o_f_s_a.jpg;sad;7;16;m;016_y_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;151;block3_Pilot_2;21;s_s;s_s_strong;;;;;0;2;2;2;0;114;114;114;;;;;;;;;2431.4323691001628;None;2432.70898760017;2432.999867900042;2432.999867900042;2433.016412400175;2433.016412400175;2433.0571308000945;2433.0571308000945;None;None;0;2433.0571308000945;None;2434.5575973000377;None;None;2434.5575973000377;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;030_o_f_s_a.jpg;sad;7;21;f;021_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;18;238;block3_Pilot_2;30;s_s;s_s_weak;;;;;0;2;2;2;0;115;115;115;;;;;;;;;2437.5574649001937;None;2439.622187500121;2439.9171936002094;2439.9171936002094;2440.066616700031;2440.066616700031;2440.107449500123;2440.107449500123;None;None;0;2440.107449500123;None;2441.6076038000174;None;None;2441.6076038000174;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;019_m_f_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block3_Pilot_2;19;h_s;h_s_weak;;;;;0;2;2;2;0;116;116;116;;;;;;;;;2444.6078291002195;None;2446.599236200098;2446.891890700208;2446.891890700208;2446.9000404002145;2446.9000404002145;2446.9409211000893;2446.9409211000893;None;None;0;2446.9409211000893;None;2448.440912900027;None;None;2448.440912900027;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;008_y_m_s_a.jpg;sad;7;12;f;012_o_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;1;238;block3_Pilot_2;8;s_s;s_s_weak;;;;;0;2;2;2;0;117;117;117;;;;;;;;;2451.4417907001916;None;2453.4740254001226;2453.7674912000075;2453.7674912000075;2453.775336300023;2453.775336300023;2453.8160112001933;2453.8160112001933;None;None;0;2453.8160112001933;None;2455.315990100149;None;None;2455.315990100149;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;040_y_f_h_a.jpg;happy;9;8;m;008_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;3;186;block3_Pilot_2;40;h_h;h_h_weak;;;;;0;2;2;2;0;118;118;118;;;;;;;;;2458.3162338000257;None;2459.874231000198;2460.1671233000234;2460.1671233000234;2460.19205040019;2460.19205040019;2460.2329215002246;2460.2329215002246;None;None;0;2460.2329215002246;None;2461.7328420002013;None;None;2461.7328420002013;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;028_y_f_n_a.jpg;neutral;8;27;m;027_o_m_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;18;238;block3_Pilot_2;28;n_h;n_h_strong;;;;;0;2;2;2;0;119;119;119;;;;;;;;;2464.7329840001184;None;2466.7543754000217;2467.0510217000265;2467.0510217000265;2467.2002955002245;2467.2002955002245;2467.2412968000863;2467.2412968000863;None;None;0;2467.2412968000863;None;2468.741450900212;None;None;2468.741450900212;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2471.7421340001747;None;;;;;;
