Person,primeGender,prime,primeEmotion,corrAnsPrime,targetPerson,targetGender,target,targetEmotion,Cond,corrAnsTar,gender,condition,ID_primer,ID_target,PrimerTime,PrimerTime120,JitterTime,conditionsFile,primePerson,emotion_condition,Condition,example.thisRepN,example.thisTrialN,example.thisN,example.thisIndex,readinBlocks.thisRepN,readinBlocks.thisTrialN,readinBlocks.thisN,readinBlocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_intro.started,text_intro.stopped,text_probe.started,text_probe.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon_ISI.started,polygon_ISI.stopped,polygon.started,polygon.stopped,primerImage.started,primerImage.stopped,maskImage.started,maskImage.stopped,response.started,response.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,text.started,text.stopped,key_resp_Rating.keys,key_resp_Rating.rt,key_resp_Rating.started,key_resp_Rating.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp.rt,participant,date,expName,psychopyVersion,frameRate,
,m,027_o_m_s_a.jpg,sad,7,33,m,033_o_m_n_a.jpg,neutral,incongruent,8,match,,130,170,,1,238,block3_Pilot_2,27,s_n,s_n_strong,,,,,0,2,2,2,0,5,5,5,,,,,,,,,1826.2381362,None,1828.228454,1828.5218883000002,1828.5218883000002,1828.5299488,1828.5299488,1828.570709,1828.570709,None,None,0,1828.570709,None,1830.0707625,None,['9'],[0.4248802000001888],1830.0707625,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_h_a.jpg,happy,9,28,f,028_y_f_n_a.jpg,neutral,incongruent,8,match,,120,170,,2,197,block3_Pilot_2,30,h_n,h_n_strong,,,,,0,2,2,2,0,6,6,6,,,,,,,,,1833.0714601,None,1834.7530147000002,1835.0471833000001,1835.0471833000001,1835.0634341,1835.0634341,1835.1043236,1835.1043236,None,9,0,1835.1043236,None,1836.6042152999999,None,['7'],[0.5555136000002676],1836.6042152999999,None,,,,,0.4872246999998424,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,008_y_m_s_a.jpg,sad,7,13,m,013_y_m_s_a.jpg,sad,congruent,7,match,,130,160,,18,145,block3_Pilot_2,8,s_s,s_s_strong,,,,,0,2,2,2,0,7,7,7,,,,,,,,,1839.6045582000002,None,1840.8333729,1841.1224008,1841.1224008,1841.2717857000002,1841.2717857000002,1841.3127261,1841.3127261,None,7,1,1841.3127261,None,1842.8126923999998,None,None,,1842.8126923999998,None,,,,,0.4708383000001959,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_s_a.jpg,sad,7,16,m,016_y_m_s_a.jpg,sad,congruent,7,mismatch,,130,160,,2,152,block3_Pilot_2,28,s_s,s_s_weak,,,,,0,2,2,2,0,8,8,8,,,,,,,,,1845.8133390000003,None,1847.0924375,1847.3888081999999,1847.3888081999999,1847.4052913,1847.4052913,1847.4461715000002,1847.4461715000002,None,7,1,1847.4461715000002,None,1848.9461485000002,None,['7'],[0.6214347999998608],1848.9461485000002,None,,,,,0.7695888000002924,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_n_a.jpg,neutral,8,21,f,021_o_f_h_a.jpg,happy,incongruent,9,match,,140,150,,18,238,block3_Pilot_2,19,n_h,n_h_weak,,,,,0,2,2,2,0,9,9,9,,,,,,,,,1851.9470740000002,None,1853.9894348000003,1854.2812066000001,1854.2812066000001,1854.4304055000002,1854.4304055000002,1854.4712213000003,1854.4712213000003,None,8,0,1854.4712213000003,None,1855.9712921999999,None,['7'],[0.636509500000102],1855.9712921999999,None,,,,,0.5846427999999833,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_n_a.jpg,neutral,8,19,f,019_m_f_s_a.jpg,sad,incongruent,7,match,,140,160,,1,238,block3_Pilot_2,21,n_s,n_s_weak,,,,,0,2,2,2,0,10,10,10,,,,,,,,,1858.9722517,None,1860.9769300000003,1861.2729291,1861.2729291,1861.2805529000002,1861.2805529000002,1861.3214985,1861.3214985,None,None,0,1861.3214985,None,1862.8214198,None,['9'],[0.6421806000003016],1862.8214198,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_s_a.jpg,sad,7,30,f,030_o_f_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,2,186,block3_Pilot_2,16,s_n,s_n_strong,,,,,0,2,2,2,0,11,11,11,,,,,,,,,1865.8214509,None,1867.3805831,1867.6725649999998,1867.6725649999998,1867.6890994999999,1867.6890994999999,1867.7299091999998,1867.7299091999998,None,7,0,1867.7299091999998,None,1869.2298778,None,['8'],[1.1217273000002024],1869.2298778,None,,,,,1.3899049999999988,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_s_a.jpg,sad,7,19,f,019_m_f_h_a.jpg,happy,incongruent,9,match,,130,150,,18,239,block3_Pilot_2,21,s_h,s_h_weak,,,,,0,2,2,2,0,12,12,12,,,,,,,,,1872.2300066000003,None,1874.2278052000001,1874.5226216,1874.5226216,1874.6723759000001,1874.6723759000001,1874.7135321,1874.7135321,None,7,0,1874.7135321,None,1876.2134486999998,None,['7'],[0.9223703000002388],1876.2134486999998,None,,,,,0.750128599999698,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_h_a.jpg,happy,9,33,m,033_o_m_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,1,238,block3_Pilot_2,30,h_s,h_s_strong,,,,,0,2,2,2,0,13,13,13,,,,,,,,,1879.2136015,None,1881.2476738,1881.5399519000002,1881.5399519000002,1881.5476155000001,1881.5476155000001,1881.5884812,1881.5884812,None,None,0,1881.5884812,None,1883.0887229999998,None,['9'],[0.5829940000003262],1883.0887229999998,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_h_a.jpg,happy,9,16,m,016_y_m_h_a.jpg,happy,congruent,9,match,,120,150,,18,166,block3_Pilot_2,4,h_h,h_h_strong,,,,,0,2,2,2,0,14,14,14,,,,,,,,,1886.0887077000002,None,1887.4946389000002,1887.790035,1887.790035,1887.939375,1887.939375,1887.9803510000002,1887.9803510000002,None,9,1,1887.9803510000002,None,1889.4804454999999,None,['7'],[0.8712743999999475],1889.4804454999999,None,,,,,0.6194482000000789,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_h_a.jpg,happy,9,30,f,030_o_f_s_a.jpg,sad,incongruent,7,match,,120,160,,18,136,block3_Pilot_2,12,h_s,h_s_strong,,,,,0,2,2,2,0,15,15,15,,,,,,,,,1892.4804217,None,1893.6219910999998,1893.9147699,1893.9147699,1894.0644865,1894.0644865,1894.1054540999999,1894.1054540999999,None,9,0,1894.1054540999999,None,1895.6055730000003,None,['7'],[0.7701630999999907],1895.6055730000003,None,,,,,0.566327800000181,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_s_a.jpg,sad,7,40,f,040_y_f_s_a.jpg,sad,congruent,7,match,,130,160,,3,163,block3_Pilot_2,19,s_s,s_s_strong,,,,,0,2,2,2,0,16,16,16,,,,,,,,,1898.6064890000002,None,1900.0112912,1900.3069153000001,1900.3069153000001,1900.3313465,1900.3313465,1900.3721924000001,1900.3721924000001,None,7,1,1900.3721924000001,None,1901.872362,None,['7'],[1.1354127999998127],1901.872362,None,,,,,0.9396121999998286,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_n_a.jpg,neutral,8,33,m,033_o_m_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,2,171,block3_Pilot_2,21,n_n,n_n_weak,,,,,0,2,2,2,0,17,17,17,,,,,,,,,1904.8733794999998,None,1906.3196315,1906.6155901000002,1906.6155901000002,1906.6315447000002,1906.6315447000002,1906.6725132000001,1906.6725132000001,None,7,0,1906.6725132000001,None,1908.172387,None,['7'],[0.9791957999996157],1908.172387,None,,,,,0.8472979000002852,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_s_a.jpg,sad,7,21,f,021_o_f_s_a.jpg,sad,congruent,7,mismatch,,130,160,,2,188,block3_Pilot_2,16,s_s,s_s_strong,,,,,0,2,2,2,0,18,18,18,,,,,,,,,1911.1731684000001,None,1912.7501369000001,1913.0400943,1913.0400943,1913.0565043000001,1913.0565043000001,1913.0975088999999,1913.0975088999999,None,7,1,1913.0975088999999,None,1914.5974922,None,['7'],[0.5063029000002643],1914.5974922,None,,,,,0.6621053000003485,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_n_a.jpg,neutral,8,16,m,016_y_m_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,3,198,block3_Pilot_2,21,n_h,n_h_strong,,,,,0,2,2,2,0,19,19,19,,,,,,,,,1917.5978096,None,1919.269805,1919.5655066,1919.5655066,1919.5901410000001,1919.5901410000001,1919.6309962,1919.6309962,None,7,0,1919.6309962,None,1921.1308921999998,None,None,,1921.1308921999998,None,,,,,0.7767561999999089,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_n_a.jpg,neutral,8,30,f,030_o_f_h_a.jpg,happy,incongruent,9,match,,140,150,,18,238,block3_Pilot_2,21,n_h,n_h_strong,,,,,0,2,2,2,0,20,20,20,,,,,,,,,1924.1311272000003,None,1926.1357329000002,1926.4326784,1926.4326784,1926.5819276000002,1926.5819276000002,1926.6228661999999,1926.6228661999999,None,8,0,1926.6228661999999,None,1928.1230772,None,['8'],[1.0688115000002654],1928.1230772,None,,,,,0.7127348999997594,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_s_a.jpg,sad,7,4,m,004_o_m_h_a.jpg,happy,incongruent,9,match,,130,150,,3,224,block3_Pilot_2,33,s_h,s_h_strong,,,,,0,2,2,2,0,21,21,21,,,,,,,,,1931.1228499,None,1932.9979068000002,1933.2907005000002,1933.2907005000002,1933.31551,1933.31551,1933.3562698,1933.3562698,None,7,0,1933.3562698,None,1934.8564118,None,['8'],[0.6795219000000543],1934.8564118,None,,,,,1.091560599999866,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_n_a.jpg,neutral,8,30,f,030_o_f_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,2,141,block3_Pilot_2,33,n_s,n_s_weak,,,,,0,2,2,2,0,22,22,22,,,,,,,,,1937.857145,None,1939.0675867999998,1939.3578014,1939.3578014,1939.3739848,1939.3739848,1939.4146987,1939.4146987,None,8,0,1939.4146987,None,1940.914742,None,['8'],[1.0607537999999295],1940.914742,None,,,,,0.9850894999999582,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_h_a.jpg,happy,9,40,f,040_y_f_h_a.jpg,happy,congruent,9,mismatch,,120,150,,18,164,block3_Pilot_2,4,h_h,h_h_weak,,,,,0,2,2,2,0,23,23,23,,,,,,,,,1943.9154002,None,1945.3036137,1945.5995917,1945.5995917,1945.7492327999998,1945.7492327999998,1945.7900201000002,1945.7900201000002,None,9,1,1945.7900201000002,None,1947.2900079,None,['7'],[0.869615199999771],1947.2900079,None,,,,,1.3857702000000245,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_n_a.jpg,neutral,8,21,f,021_o_f_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,1,238,block3_Pilot_2,16,n_s,n_s_strong,,,,,0,2,2,2,0,24,24,24,,,,,,,,,1950.290055,None,1952.3194798,1952.608092,1952.608092,1952.6158354,1952.6158354,1952.6566803,1952.6566803,None,None,0,1952.6566803,None,1954.1566060999999,None,['9'],[0.6433016999999381],1954.1566060999999,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_s_a.jpg,sad,7,8,m,008_y_m_h_a.jpg,happy,incongruent,9,match,,130,150,,2,187,block3_Pilot_2,4,s_h,s_h_weak,,,,,0,2,2,2,0,25,25,25,,,,,,,,,1957.1574879999998,None,1958.7248474000003,1959.0161609000002,1959.0161609000002,1959.0328329,1959.0328329,1959.0733037,1959.0733037,None,None,0,1959.0733037,None,1960.5734788,None,['9'],[0.5862912000002325],1960.5734788,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_s_a.jpg,sad,7,27,m,027_o_m_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,18,135,block3_Pilot_2,28,s_h,s_h_weak,,,,,0,2,2,2,0,26,26,26,,,,,,,,,1963.5736740000002,None,1964.7098804000002,1964.9994907999999,1964.9994907999999,1965.1495095,1965.1495095,1965.1903155999998,1965.1903155999998,None,7,0,1965.1903155999998,None,1966.6903634,None,['7'],[0.7093785000001844],1966.6903634,None,,,,,0.8414186999998492,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_h_a.jpg,happy,9,19,f,019_m_f_h_a.jpg,happy,congruent,9,match,,120,150,,2,183,block3_Pilot_2,30,h_h,h_h_weak,,,,,0,2,2,2,0,27,27,27,,,,,,,,,1969.6903203000002,None,1971.2850891000003,1971.5750966,1971.5750966,1971.5912059000002,1971.5912059000002,1971.6320827,1971.6320827,None,9,1,1971.6320827,None,1973.132552,None,['7'],[1.2273113000001104],1973.132552,None,,,,,0.6714321999997992,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_h_a.jpg,happy,9,16,m,016_y_m_n_a.jpg,neutral,incongruent,8,match,,120,170,,2,206,block3_Pilot_2,27,h_n,h_n_strong,,,,,0,2,2,2,0,28,28,28,,,,,,,,,1976.1327830999999,None,1977.8702371,1978.1670236999998,1978.1670236999998,1978.1830355000002,1978.1830355000002,1978.2240119000003,1978.2240119000003,None,9,0,1978.2240119000003,None,1979.7239263000001,None,['7'],[1.2037615999997797],1979.7239263000001,None,,,,,0.7438956000000871,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_n_a.jpg,neutral,8,33,m,033_o_m_h_a.jpg,happy,incongruent,9,match,,140,150,,1,238,block3_Pilot_2,4,n_h,n_h_strong,,,,,0,2,2,2,0,29,29,29,,,,,,,,,1982.7246847000001,None,1984.7283490999998,1985.016905,1985.016905,1985.0248950999999,1985.0248950999999,1985.0656688,1985.0656688,None,None,0,1985.0656688,None,1986.5656339000002,None,['9'],[0.8181202999999186],1986.5656339000002,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_s_a.jpg,sad,7,40,f,040_y_f_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,18,124,block3_Pilot_2,33,s_h,s_h_weak,,,,,0,2,2,2,0,30,30,30,,,,,,,,,1989.5665777,None,1990.6087361999998,1990.8999777,1990.8999777,1991.0499419000002,1991.0499419000002,1991.0908507,1991.0908507,None,7,0,1991.0908507,None,1992.5907945,None,['7'],[0.5529799999999341],1992.5907945,None,,,,,0.789003099999718,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_n_a.jpg,neutral,8,4,m,004_o_m_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,2,147,block3_Pilot_2,12,n_h,n_h_strong,,,,,0,2,2,2,0,31,31,31,,,,,,,,,1995.5909270000002,None,1996.8428297,1997.1342001000003,1997.1342001000003,1997.150047,1997.150047,1997.1908250000001,1997.1908250000001,None,7,0,1997.1908250000001,None,1998.6916384,None,['7'],[0.5721791999999368],1998.6916384,None,,,,,1.04894830000012,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_h_a.jpg,happy,9,19,f,019_m_f_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,18,131,block3_Pilot_2,4,h_n,h_n_weak,,,,,0,2,2,2,0,32,32,32,,,,,,,,,2001.6916746000002,None,2002.8039957,2003.1008510000001,2003.1008510000001,2003.2501305,2003.2501305,2003.2910916,2003.2910916,None,9,0,2003.2910916,None,2004.7910148,None,['7'],[0.6488226999999824],2004.7910148,None,,,,,0.5807660000000396,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_n_a.jpg,neutral,8,12,f,012_o_f_h_a.jpg,happy,incongruent,9,match,,140,150,,18,177,block3_Pilot_2,30,n_h,n_h_strong,,,,,0,2,2,2,0,33,33,33,,,,,,,,,2007.7919529,None,2009.2866408,2009.5759943000003,2009.5759943000003,2009.7253101000001,2009.7253101000001,2009.7662024,2009.7662024,None,None,0,2009.7662024,None,2011.2664399999999,None,['7'],[0.5813511999999719],2011.2664399999999,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_s_a.jpg,sad,7,27,m,027_o_m_s_a.jpg,sad,congruent,7,match,,130,160,,3,173,block3_Pilot_2,13,s_s,s_s_strong,,,,,0,2,2,2,0,34,34,34,,,,,,,,,2014.2662547,None,2015.7162888000003,2016.0089533,2016.0089533,2016.0341374,2016.0341374,2016.0747152,2016.0747152,None,7,1,2016.0747152,None,2017.5754126000002,None,['7'],[0.9363803000001099],2017.5754126000002,None,,,,,0.8690173999998478,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,008_y_m_n_a.jpg,neutral,8,4,m,004_o_m_n_a.jpg,neutral,congruent,8,match,,140,170,,3,181,block3_Pilot_2,8,n_n,n_n_strong,,,,,0,2,2,2,0,35,35,35,,,,,,,,,2020.5756164,None,2022.1148419,2022.4093085,2022.4093085,2022.4340948,2022.4340948,2022.4747751999998,2022.4747751999998,None,8,1,2022.4747751999998,None,2023.9746945000002,None,['8'],[0.5532027999997808],2023.9746945000002,None,,,,,0.6289231999999174,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_n_a.jpg,neutral,8,40,f,040_y_f_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,3,140,block3_Pilot_2,13,n_n,n_n_weak,,,,,0,2,2,2,0,36,36,36,,,,,,,,,2026.9757748000002,None,2028.1631923,2028.4595379000002,2028.4595379000002,2028.4841294000003,2028.4841294000003,2028.5250093,2028.5250093,None,7,0,2028.5250093,None,2030.0250674,None,['8'],[0.3027501999999913],2030.0250674,None,,,,,1.0027219000003242,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_s_a.jpg,sad,7,28,f,028_y_f_s_a.jpg,sad,congruent,7,match,,130,160,,18,198,block3_Pilot_2,19,s_s,s_s_strong,,,,,0,2,2,2,0,37,37,37,,,,,,,,,2033.0251922000002,None,2034.694251,2034.9847084000003,2034.9847084000003,2035.1341962000001,2035.1341962000001,2035.1750822,2035.1750822,None,7,1,2035.1750822,None,2036.6750664,None,['7'],[1.220724700000119],2036.6750664,None,,,,,0.4726246000000174,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_n_a.jpg,neutral,8,28,f,028_y_f_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,1,238,block3_Pilot_2,27,n_s,n_s_strong,,,,,0,2,2,2,0,38,38,38,,,,,,,,,2039.6752256999998,None,2041.6857183000002,2041.9767184000002,2041.9767184000002,2041.9841525000002,2041.9841525000002,2042.0251159,2042.0251159,None,None,0,2042.0251159,None,2043.5253176,None,['9'],[1.6186044999999467],2043.5253176,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_n_a.jpg,neutral,8,12,f,012_o_f_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,18,214,block3_Pilot_2,13,n_s,n_s_strong,,,,,0,2,2,2,0,39,39,39,,,,,,,,,2046.5255492000001,None,2048.3289821,2048.6182896,2048.6182896,2048.767723,2048.767723,2048.8087001,2048.8087001,None,8,0,2048.8087001,None,2050.3087759,None,['7'],[0.6430879999998069],2050.3087759,None,,,,,0.5511258999999882,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,008_y_m_n_a.jpg,neutral,8,4,m,004_o_m_s_a.jpg,sad,incongruent,7,match,,140,160,,18,201,block3_Pilot_2,8,n_s,n_s_weak,,,,,0,2,2,2,0,40,40,40,,,,,,,,,2053.3096876,None,2055.0033288,2055.2934081,2055.2934081,2055.4428953,2055.4428953,2055.4836796,2055.4836796,None,8,0,2055.4836796,None,2056.983845,None,['7'],[0.6158893000001626],2056.983845,None,,,,,0.7641763000001447,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_n_a.jpg,neutral,8,19,f,019_m_f_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,2,164,block3_Pilot_2,27,n_n,n_n_strong,,,,,0,2,2,2,0,41,41,41,,,,,,,,,2059.9846735,None,2061.3703641,2061.6603261,2061.6603261,2061.6763855,2061.6763855,2061.7170342,2061.7170342,None,7,0,2061.7170342,None,2063.218179,None,['8'],[0.38953570000012405],2063.218179,None,,,,,1.0028786999996555,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_h_a.jpg,happy,9,30,f,030_o_f_h_a.jpg,happy,congruent,9,match,,120,150,,1,238,block3_Pilot_2,19,h_h,h_h_weak,,,,,0,2,2,2,0,42,42,42,,,,,,,,,2066.2176516,None,2068.2088231000002,2068.5016709,2068.5016709,2068.5099235000002,2068.5099235000002,2068.5506259,2068.5506259,None,9,1,2068.5506259,None,2070.0514629,None,['9'],[0.3962496999997711],2070.0514629,None,,,,,0.9291476000003058,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,008_y_m_h_a.jpg,happy,9,33,m,033_o_m_s_a.jpg,sad,incongruent,7,match,,120,160,,3,168,block3_Pilot_2,8,h_s,h_s_strong,,,,,0,2,2,2,0,43,43,43,,,,,,,,,2073.0516683,None,2074.4588394,2074.7517821,2074.7517821,2074.7768279,2074.7768279,2074.817509,2074.817509,None,None,0,2074.817509,None,2076.3179941,None,['7'],[0.35367820000010397],2076.3179941,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_h_a.jpg,happy,9,33,m,033_o_m_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,1,238,block3_Pilot_2,12,h_n,h_n_strong,,,,,0,2,2,2,0,44,44,44,,,,,,,,,2079.3178416,None,2081.3090444,2081.6021241,2081.6021241,2081.6101957,2081.6101957,2081.6509645,2081.6509645,None,None,0,2081.6509645,None,2083.1510335000003,None,['9'],[1.0248768000001292],2083.1510335000003,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_n_a.jpg,neutral,8,4,m,004_o_m_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,18,238,block3_Pilot_2,19,n_h,n_h_strong,,,,,0,2,2,2,0,45,45,45,,,,,,,,,2086.1522881,None,2088.1684594,2088.4609385,2088.4609385,2088.6102528,2088.6102528,2088.6511467,2088.6511467,None,8,0,2088.6511467,None,2090.1512857000002,None,['8'],[0.7045714000000771],2090.1512857000002,None,,,,,0.796451000000161,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_h_a.jpg,happy,9,30,f,030_o_f_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,1,238,block3_Pilot_2,4,h_n,h_n_strong,,,,,0,2,2,2,0,46,46,46,,,,,,,,,2093.151706,None,2095.1549283,2095.4442480000002,2095.4442480000002,2095.4521233,2095.4521233,2095.493088,2095.493088,None,None,0,2095.493088,None,2096.9928108,None,['9'],[0.7909497999999076],2096.9928108,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_s_a.jpg,sad,7,4,m,004_o_m_n_a.jpg,neutral,incongruent,8,match,,130,170,,18,238,block3_Pilot_2,27,s_n,s_n_strong,,,,,0,2,2,2,0,47,47,47,,,,,,,,,2099.9930693,None,2101.9847488,2102.2774605,2102.2774605,2102.4272072,2102.4272072,2102.4680876,2102.4680876,None,7,0,2102.4680876,None,2103.9681456,None,['7'],[0.8797420999999304],2103.9681456,None,,,,,0.6436969999999747,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_s_a.jpg,sad,7,8,m,008_y_m_n_a.jpg,neutral,incongruent,8,match,,130,170,,3,236,block3_Pilot_2,4,s_n,s_n_weak,,,,,0,2,2,2,0,48,48,48,,,,,,,,,2106.9682954,None,2108.9418205,2109.2360647,2109.2360647,2109.2606965,2109.2606965,2109.3015714,2109.3015714,None,7,0,2109.3015714,None,2110.8024764,None,['7'],[0.6132934000002024],2110.8024764,None,,,,,0.7142377999998644,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_n_a.jpg,neutral,8,8,m,008_y_m_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,1,238,block3_Pilot_2,19,n_n,n_n_strong,,,,,0,2,2,2,0,49,49,49,,,,,,,,,2113.8020191,None,2115.8160004,2116.1115094,2116.1115094,2116.1191509,2116.1191509,2116.1600393,2116.1600393,None,None,0,2116.1600393,None,2117.6601093,None,['9'],[0.8194671999999628],2117.6601093,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_n_a.jpg,neutral,8,27,m,027_o_m_h_a.jpg,happy,incongruent,9,match,,140,150,,18,227,block3_Pilot_2,27,n_h,n_h_weak,,,,,0,2,2,2,0,50,50,50,,,,,,,,,2120.6602861,None,2122.5728785,2122.8616414000003,2122.8616414000003,2123.0109571000003,2123.0109571000003,2123.0520161,2123.0520161,None,7,0,2123.0520161,None,2124.5521283000003,None,['8'],[1.3195918000001257],2124.5521283000003,None,,,,,0.779772000000321,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,008_y_m_n_a.jpg,neutral,8,40,f,040_y_f_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,2,233,block3_Pilot_2,8,n_s,n_s_strong,,,,,0,2,2,2,0,51,51,51,,,,,,,,,2127.5528626,None,2129.5257269,2129.8199613,2129.8199613,2129.836109,2129.836109,2129.8768846000003,2129.8768846000003,None,None,0,2129.8768846000003,None,2131.3767973,None,['8'],[0.25470910000012736],2131.3767973,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
