Person,primeGender,prime,primeEmotion,corrAnsPrime,targetPerson,targetGender,target,targetEmotion,Cond,corrAnsTar,gender,condition,ID_primer,ID_target,PrimerTime,PrimerTime120,JitterTime,conditionsFile,primePerson,emotion_condition,Condition,example.thisRepN,example.thisTrialN,example.thisN,example.thisIndex,readinBlocks.thisRepN,readinBlocks.thisTrialN,readinBlocks.thisN,readinBlocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_intro.started,text_intro.stopped,text_probe.started,text_probe.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon_ISI.started,polygon_ISI.stopped,polygon.started,polygon.stopped,primerImage.started,primerImage.stopped,maskImage.started,maskImage.stopped,response.started,response.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,key_resp_Rating.keys,key_resp_Rating.started,key_resp_Rating.stopped,key_resp_Rating.rt,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,participant,date,expName,psychopyVersion,frameRate,
,m,027_o_m_h_a.jpg,happy,9,21,f,021_o_f_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,2,194,block3_Pilot_2,27,h_s,h_s_weak,,,,,0,2,2,2,0,77,77,77,,,,,,,,,2326.2000252001453,None,2327.8345244000666,2328.12629689998,2328.12629689998,2328.142353200121,2328.142353200121,2328.183103800053,2328.183103800053,None,8,0,0.9180797999724746,2328.183103800053,None,2329.683077499969,None,['7'],2329.683077499969,None,[0.2820763001218438],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,033_o_m_s_a.jpg,sad,7,19,f,019_m_f_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,18,129,block3_Pilot_2,33,s_h,s_h_strong,,,,,0,2,2,2,0,78,78,78,,,,,,,,,2332.6842322000302,None,2333.765948300017,2334.0593048001174,2334.0593048001174,2334.209186000051,2334.209186000051,2334.249964200193,2334.249964200193,None,7,0,1.0593026999849826,2334.249964200193,None,2335.749963400187,None,['7'],2335.749963400187,None,[0.319180800113827],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,021_o_f_n_a.jpg,neutral,8,16,m,016_y_m_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,1,238,block3_Pilot_2,21,n_s,n_s_strong,,,,,0,2,2,2,0,79,79,79,,,,,,,,,2338.7510334001854,None,2340.753395100124,2341.043337600073,2341.043337600073,2341.0508511001244,2341.0508511001244,2341.0917956000194,2341.0917956000194,None,None,0,,2341.0917956000194,None,2342.5922860000283,None,['9'],2342.5922860000283,None,[1.5889316000975668],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,013_y_m_s_a.jpg,sad,7,21,f,021_o_f_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,18,230,block3_Pilot_2,13,s_n,s_n_strong,,,,,0,2,2,2,0,80,80,80,,,,,,,,,2345.5920624001883,None,2347.517747200094,2347.809589300072,2347.809589300072,2347.9594450001605,2347.9594450001605,2348.000170700019,2348.000170700019,None,7,0,0.580983400112018,2348.000170700019,None,2349.500270700082,None,['7'],2349.500270700082,None,[0.36099030007608235],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,008_y_m_h_a.jpg,happy,9,30,f,030_o_f_h_a.jpg,happy,congruent,9,mismatch,,120,150,,2,173,block3_Pilot_2,8,h_h,h_h_weak,,,,,0,2,2,2,0,81,81,81,,,,,,,,,2352.5006656001788,None,2353.9503061000723,2354.2430607001297,2354.2430607001297,2354.25953619997,2354.25953619997,2354.300209400011,2354.300209400011,None,9,1,0.584961200132966,2354.300209400011,None,2355.8003316000104,None,['7'],2355.8003316000104,None,[0.22885690000839531],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,019_m_f_s_a.jpg,sad,7,30,f,030_o_f_s_a.jpg,sad,congruent,7,match,,130,160,,18,174,block3_Pilot_2,19,s_s,s_s_weak,,,,,0,2,2,2,0,82,82,82,,,,,,,,,2358.8014720000792,None,2360.2715694000944,2360.56029579998,2360.56029579998,2360.709576900117,2360.709576900117,2360.750537800137,2360.750537800137,None,7,1,0.4946243001613766,2360.750537800137,None,2362.2505024001002,None,['7'],2362.2505024001002,None,[0.306673499988392],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,004_o_m_n_a.jpg,neutral,8,12,f,012_o_f_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,1,238,block3_Pilot_2,4,n_n,n_n_weak,,,,,0,2,2,2,0,83,83,83,,,,,,,,,2365.2513933000155,None,2367.2516402001493,2367.5437601001468,2367.5437601001468,2367.55145290005,2367.55145290005,2367.592191600008,2367.592191600008,None,7,0,1.1649442999623716,2367.592191600008,None,2369.092396900058,None,['7'],2369.092396900058,None,[0.3367339000105858],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,027_o_m_s_a.jpg,sad,7,19,f,019_m_f_s_a.jpg,sad,congruent,7,mismatch,,130,160,,18,238,block3_Pilot_2,27,s_s,s_s_weak,,,,,0,2,2,2,0,84,84,84,,,,,,,,,2372.0932709001936,None,2374.083838700084,2374.376904600067,2374.376904600067,2374.5264204000123,2374.5264204000123,2374.567616000073,2374.567616000073,None,7,1,0.5815819001290947,2374.567616000073,None,2376.0684406000655,None,['7'],2376.0684406000655,None,[0.2807841000612825],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,028_y_f_h_a.jpg,happy,9,8,m,008_y_m_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,1,238,block3_Pilot_2,28,h_s,h_s_strong,,,,,0,2,2,2,0,85,85,85,,,,,,,,,2379.06834420003,None,2381.061316400068,2381.3519892999902,2381.3519892999902,2381.360030699987,2381.360030699987,2381.4011148000136,2381.4011148000136,None,7,1,1.124014100059867,2381.4011148000136,None,2382.9009045001585,None,['8'],2382.9009045001585,None,[0.4960560000035912],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,033_o_m_h_a.jpg,happy,9,40,f,040_y_f_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,18,238,block3_Pilot_2,33,h_n,h_n_strong,,,,,0,2,2,2,0,86,86,86,,,,,,,,,2385.90180280013,None,2387.8924408999737,2388.1853811000474,2388.1853811000474,2388.3349939000327,2388.3349939000327,2388.3760208000895,2388.3760208000895,None,9,0,0.4530713001731783,2388.3760208000895,None,2389.8762199999765,None,['7'],2389.8762199999765,None,[0.28902800008654594],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,021_o_f_n_a.jpg,neutral,8,21,f,021_o_f_h_a.jpg,happy,incongruent,9,match,,140,150,,18,238,block3_Pilot_2,21,n_h,n_h_weak,,,,,0,2,2,2,0,87,87,87,,,,,,,,,2392.876150800148,None,2394.8954113000073,2395.1860200001393,2395.1860200001393,2395.335424900055,2395.335424900055,2395.3762093000114,2395.3762093000114,None,8,0,0.5010144000407308,2395.3762093000114,None,2396.877185899997,None,['7'],2396.877185899997,None,[0.223998999921605],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,008_y_m_h_a.jpg,happy,9,12,f,012_o_f_h_a.jpg,happy,congruent,9,mismatch,,120,150,,1,238,block3_Pilot_2,8,h_h,h_h_weak,,,,,0,2,2,2,0,88,88,88,,,,,,,,,2399.8771391001064,None,2401.8683110000566,2402.160628600046,2402.160628600046,2402.168593800161,2402.168593800161,2402.209741699975,2402.209741699975,None,None,0,,2402.209741699975,None,2403.709877200192,None,['9'],2403.709877200192,None,[0.2473003000486642],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,016_y_m_n_a.jpg,neutral,8,19,f,019_m_f_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,1,238,block3_Pilot_2,16,n_h,n_h_weak,,,,,0,2,2,2,0,89,89,89,,,,,,,,,2406.710582100088,None,2408.7130899999756,2409.002800800139,2409.002800800139,2409.0107028000057,2409.0107028000057,2409.0514905001037,2409.0514905001037,None,None,0,,2409.0514905001037,None,2410.5515092001297,None,['9'],2410.5515092001297,None,[0.25370789994485676],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,012_o_f_n_a.jpg,neutral,8,13,m,013_y_m_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,3,234,block3_Pilot_2,12,n_n,n_n_weak,,,,,0,2,2,2,0,90,90,90,,,,,,,,,2413.552351300139,None,2415.519935700111,2415.81144160009,2415.81144160009,2415.8357514000963,2415.8357514000963,2415.876337800175,2415.876337800175,None,8,1,0.6407498999033123,2415.876337800175,None,2417.3765315001365,None,['7'],2417.3765315001365,None,[0.2927047999110073],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,019_m_f_s_a.jpg,sad,7,21,f,021_o_f_h_a.jpg,happy,incongruent,9,match,,130,150,,18,238,block3_Pilot_2,19,s_h,s_h_strong,,,,,0,2,2,2,0,91,91,91,,,,,,,,,2420.376762500033,None,2422.378327500075,2422.669891800033,2422.669891800033,2422.8192158001475,2422.8192158001475,2422.86017660005,2422.86017660005,None,7,0,0.7850800999440253,2422.86017660005,None,2424.3600302000996,None,['7'],2424.3600302000996,None,[0.6130687000695616],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,012_o_f_n_a.jpg,neutral,8,13,m,013_y_m_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,1,238,block3_Pilot_2,12,n_h,n_h_weak,,,,,0,2,2,2,0,92,92,92,,,,,,,,,2427.361210800009,None,2429.362030000193,2429.6534751001745,2429.6534751001745,2429.6610441000666,2429.6610441000666,2429.7018858999945,2429.7018858999945,None,None,0,,2429.7018858999945,None,2431.201962799998,None,['9'],2431.201962799998,None,[1.2992262998595834],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,027_o_m_h_a.jpg,happy,9,8,m,008_y_m_n_a.jpg,neutral,incongruent,8,match,,120,170,,2,165,block3_Pilot_2,27,h_n,h_n_weak,,,,,0,2,2,2,0,93,93,93,,,,,,,,,2434.202665799996,None,2435.595218000002,2435.8868962000124,2435.8868962000124,2435.9028789000586,2435.9028789000586,2435.943693100009,2435.943693100009,None,9,0,0.7495075999759138,2435.943693100009,None,2437.4437024001963,None,['7'],2437.4437024001963,None,[0.32924410002306104],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,008_y_m_h_a.jpg,happy,9,4,m,004_o_m_n_a.jpg,neutral,incongruent,8,match,,120,170,,18,198,block3_Pilot_2,8,h_n,h_n_strong,,,,,0,2,2,2,0,94,94,94,,,,,,,,,2440.4445971001405,None,2442.101917000022,2442.394801700022,2442.394801700022,2442.5447294001933,2442.5447294001933,2442.5855308000464,2442.5855308000464,None,9,0,0.49158919998444617,2442.5855308000464,None,2444.0856934001204,None,['7'],2444.0856934001204,None,[0.35171690001152456],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,019_m_f_h_a.jpg,happy,9,21,f,021_o_f_n_a.jpg,neutral,incongruent,8,match,,120,170,,3,196,block3_Pilot_2,19,h_n,h_n_weak,,,,,0,2,2,2,0,95,95,95,,,,,,,,,2447.0856096001808,None,2448.727032799972,2449.0199335999787,2449.0199335999787,2449.0447836001404,2449.0447836001404,2449.0856346001383,2449.0856346001383,None,9,0,0.5676404000259936,2449.0856346001383,None,2450.585608600173,None,['7'],2450.585608600173,None,[0.26757079991512],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,013_y_m_h_a.jpg,happy,9,40,f,040_y_f_h_a.jpg,happy,congruent,9,mismatch,,120,150,,3,222,block3_Pilot_2,13,h_h,h_h_weak,,,,,0,2,2,2,0,96,96,96,,,,,,,,,2453.58565360005,None,2455.457066999981,2455.753712200094,2455.753712200094,2455.77815430006,2455.77815430006,2455.819004100049,2455.819004100049,None,9,1,1.0661959999706596,2455.819004100049,None,2457.3191963001154,None,['7'],2457.3191963001154,None,[0.4618675000965595],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,028_y_f_h_a.jpg,happy,9,27,m,027_o_m_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,3,156,block3_Pilot_2,28,h_n,h_n_strong,,,,,0,2,2,2,0,97,97,97,,,,,,,,,2460.319964100141,None,2461.6298154999968,2461.9202718001325,2461.9202718001325,2461.9449752999935,2461.9449752999935,2461.9858603000175,2461.9858603000175,None,9,0,0.40320930001325905,2461.9858603000175,None,2463.4860294000246,None,['7'],2463.4860294000246,None,[0.20713800005614758],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,028_y_f_h_a.jpg,happy,9,21,f,021_o_f_h_a.jpg,happy,congruent,9,match,,120,150,,1,238,block3_Pilot_2,28,h_h,h_h_weak,,,,,0,2,2,2,0,98,98,98,,,,,,,,,2466.4860855001025,None,2468.479607900139,2468.77049860009,2468.77049860009,2468.778463399969,2468.778463399969,2468.8192684000824,2468.8192684000824,None,9,1,0.6018412997946143,2468.8192684000824,None,2470.3193144002,None,['7'],2470.3193144002,None,[0.25378000014461577],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,030_o_f_h_a.jpg,happy,9,12,f,012_o_f_s_a.jpg,sad,incongruent,7,match,,120,160,,2,168,block3_Pilot_2,30,h_s,h_s_strong,,,,,0,2,2,2,0,99,99,99,,,,,,,,,2473.319504500134,None,2474.7409214000218,2475.0376181001775,2475.0376181001775,2475.0536243000533,2475.0536243000533,2475.094488900155,2475.094488900155,None,9,0,0.4305857999715954,2475.094488900155,None,2476.594370600069,None,['7'],2476.594370600069,None,[0.29883179999887943],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,030_o_f_s_a.jpg,sad,7,12,f,012_o_f_s_a.jpg,sad,congruent,7,match,,130,160,,18,191,block3_Pilot_2,30,s_s,s_s_weak,,,,,0,2,2,2,0,100,100,100,,,,,,,,,2479.595794599969,None,2481.2044240999967,2481.496091700159,2481.496091700159,2481.645595200127,2481.645595200127,2481.68622969999,2481.68622969999,None,7,1,0.5668013000395149,2481.68622969999,None,2483.1862950001378,None,['7'],2483.1862950001378,None,[0.25878609996289015],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,021_o_f_h_a.jpg,happy,9,19,f,019_m_f_s_a.jpg,sad,incongruent,7,match,,120,160,,18,192,block3_Pilot_2,21,h_s,h_s_weak,,,,,0,2,2,2,0,101,101,101,,,,,,,,,2486.1871498001274,None,2487.805179900024,2488.0963246000465,2488.0963246000465,2488.2454178000335,2488.2454178000335,2488.2864192000125,2488.2864192000125,None,9,0,0.8626961000263691,2488.2864192000125,None,2489.786618700018,None,['7'],2489.786618700018,None,[0.45048839994706213],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,004_o_m_h_a.jpg,happy,9,28,f,028_y_f_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,18,136,block3_Pilot_2,4,h_s,h_s_weak,,,,,0,2,2,2,0,102,102,102,,,,,,,,,2492.7873742000666,None,2493.937744700117,2494.2296627000906,2494.2296627000906,2494.379080899991,2494.379080899991,2494.419928100193,2494.419928100193,None,9,0,0.3212933000177145,2494.419928100193,None,2495.919922400033,None,['7'],2495.919922400033,None,[0.2290203000884503],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,021_o_f_s_a.jpg,sad,7,13,m,013_y_m_s_a.jpg,sad,congruent,7,mismatch,,130,160,,18,233,block3_Pilot_2,21,s_s,s_s_weak,,,,,0,2,2,2,0,103,103,103,,,,,,,,,2498.9200573000126,None,2500.8667350001633,2501.162676300155,2501.162676300155,2501.3125142999925,2501.3125142999925,2501.3533420001622,2501.3533420001622,None,7,1,0.5796306999400258,2501.3533420001622,None,2502.8546123001724,None,['7'],2502.8546123001724,None,[0.24662839993834496],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,027_o_m_n_a.jpg,neutral,8,33,m,033_o_m_n_a.jpg,neutral,congruent,8,match,,140,170,,18,238,block3_Pilot_2,27,n_n,n_n_strong,,,,,0,2,2,2,0,104,104,104,,,,,,,,,2505.8542470000684,None,2507.857053300133,2508.146718900185,2508.146718900185,2508.2959832001943,2508.2959832001943,2508.336776399985,2508.336776399985,None,8,1,0.7083610000554472,2508.336776399985,None,2509.8369189000223,None,['7'],2509.8369189000223,None,[0.384190000128001],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,040_y_f_s_a.jpg,sad,7,8,m,008_y_m_s_a.jpg,sad,congruent,7,mismatch,,130,160,,2,233,block3_Pilot_2,40,s_s,s_s_weak,,,,,0,2,2,2,0,105,105,105,,,,,,,,,2512.837733600056,None,2514.7868282999843,2515.0795977001544,2515.0795977001544,2515.096269400092,2515.096269400092,2515.1370534000453,2515.1370534000453,None,8,0,0.7080312999896705,2515.1370534000453,None,2516.637090800097,None,['7'],2516.637090800097,None,[0.7920312001369894],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,004_o_m_n_a.jpg,neutral,8,40,f,040_y_f_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,3,226,block3_Pilot_2,4,n_s,n_s_strong,,,,,0,2,2,2,0,106,106,106,,,,,,,,,2519.637964300113,None,2521.54129069997,2521.8302405001596,2521.8302405001596,2521.8545372001827,2521.8545372001827,2521.895538300043,2521.895538300043,None,8,0,0.5335460999049246,2521.895538300043,None,2523.3957358000334,None,['7'],2523.3957358000334,None,[0.42542019998654723],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,028_y_f_s_a.jpg,sad,7,12,f,012_o_f_h_a.jpg,happy,incongruent,9,match,,130,150,,3,144,block3_Pilot_2,28,s_h,s_h_strong,,,,,0,2,2,2,0,107,107,107,,,,,,,,,2526.39562309999,None,2527.607171999989,2527.8967709001154,2527.8967709001154,2527.9214435999747,2527.9214435999747,2527.962249800097,2527.962249800097,None,7,0,0.6990010000299662,2527.962249800097,None,2529.462216900196,None,['7'],2529.462216900196,None,[0.28671769984066486],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,019_m_f_h_a.jpg,happy,9,13,m,013_y_m_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,2,153,block3_Pilot_2,19,h_n,h_n_strong,,,,,0,2,2,2,0,108,108,108,,,,,,,,,2532.4630548001733,None,2533.745144400047,2534.0382936000824,2534.0382936000824,2534.0549908000976,2534.0549908000976,2534.095783500001,2534.095783500001,None,9,0,0.5414094000589103,2534.095783500001,None,2535.595943100052,None,['7'],2535.595943100052,None,[0.24935860000550747],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,030_o_f_h_a.jpg,happy,9,12,f,012_o_f_h_a.jpg,happy,congruent,9,match,,120,150,,18,188,block3_Pilot_2,30,h_h,h_h_strong,,,,,0,2,2,2,0,109,109,109,,,,,,,,,2538.5970193000976,None,2540.1832113000564,2540.4722478999756,2540.4722478999756,2540.6217186001595,2540.6217186001595,2540.662432400044,2540.662432400044,None,9,1,0.28679669997654855,2540.662432400044,None,2542.1625978001393,None,['7'],2542.1625978001393,None,[0.25045909988693893],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,008_y_m_s_a.jpg,sad,7,13,m,013_y_m_h_a.jpg,happy,incongruent,9,match,,130,150,,1,238,block3_Pilot_2,8,s_h,s_h_strong,,,,,0,2,2,2,0,110,110,110,,,,,,,,,2545.1627548001707,None,2547.163840000052,2547.4558107000776,2547.4558107000776,2547.4633983001113,2547.4633983001113,2547.5044375001453,2547.5044375001453,None,9,1,0.7327797999605536,2547.5044375001453,None,2549.004240500042,None,['7'],2549.004240500042,None,[0.2329500000923872],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,027_o_m_s_a.jpg,sad,7,19,f,019_m_f_s_a.jpg,sad,congruent,7,mismatch,,130,160,,3,144,block3_Pilot_2,27,s_s,s_s_weak,,,,,0,2,2,2,0,111,111,111,,,,,,,,,2552.0052877001,None,2553.215105000185,2553.5053175999783,2553.5053175999783,2553.5299059001263,2553.5299059001263,2553.570651100017,2553.570651100017,None,8,0,1.1383636000100523,2553.570651100017,None,2555.072148800129,None,['7'],2555.072148800129,None,[0.4367866001557559],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,016_y_m_h_a.jpg,happy,9,28,f,028_y_f_h_a.jpg,happy,congruent,9,mismatch,,120,150,,2,124,block3_Pilot_2,16,h_h,h_h_weak,,,,,0,2,2,2,0,112,112,112,,,,,,,,,2558.072034300072,None,2559.11260140012,2559.405531400116,2559.405531400116,2559.422044100007,2559.422044100007,2559.4628996001557,2559.4628996001557,None,9,1,0.6142573000397533,2559.4628996001557,None,2560.962991400156,None,['7'],2560.962991400156,None,[0.40219499985687435],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,008_y_m_h_a.jpg,happy,9,19,f,019_m_f_h_a.jpg,happy,congruent,9,mismatch,,120,150,,1,238,block3_Pilot_2,8,h_h,h_h_strong,,,,,0,2,2,2,0,113,113,113,,,,,,,,,2563.963134500198,None,2565.9546811999753,2566.24737610016,2566.24737610016,2566.255532100098,2566.255532100098,2566.296381900087,2566.296381900087,None,None,0,,2566.296381900087,None,2567.7965318001807,None,['9'],2567.7965318001807,None,[0.4326333999633789],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,021_o_f_s_a.jpg,sad,7,16,m,016_y_m_s_a.jpg,sad,congruent,7,mismatch,,130,160,,2,151,block3_Pilot_2,21,s_s,s_s_strong,,,,,0,2,2,2,0,114,114,114,,,,,,,,,2570.797355100047,None,2572.0617043999955,2572.3557455001865,2572.3557455001865,2572.372346600052,2572.372346600052,2572.413048000075,2572.413048000075,None,9,0,1.1201715997885913,2572.413048000075,None,2573.912912199972,None,['7'],2573.912912199972,None,[0.4922338000033051],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,030_o_f_s_a.jpg,sad,7,21,f,021_o_f_s_a.jpg,sad,congruent,7,match,,130,160,,18,238,block3_Pilot_2,30,s_s,s_s_weak,,,,,0,2,2,2,0,115,115,115,,,,,,,,,2576.913162600016,None,2578.9349174001254,2579.23145750002,2579.23145750002,2579.3808345000725,2579.3808345000725,2579.4216329001356,2579.4216329001356,None,7,1,0.5275664001237601,2579.4216329001356,None,2580.9217595001683,None,['7'],2580.9217595001683,None,[0.3474022999871522],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,019_m_f_h_a.jpg,happy,9,16,m,016_y_m_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,1,238,block3_Pilot_2,19,h_s,h_s_weak,,,,,0,2,2,2,0,116,116,116,,,,,,,,,2583.9226218000986,None,2585.914088800084,2586.206052100053,2586.206052100053,2586.214156600181,2586.214156600181,2586.255055300193,2586.255055300193,None,None,0,,2586.255055300193,None,2587.7552173000295,None,['9'],2587.7552173000295,None,[0.2819600000511855],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,m,008_y_m_s_a.jpg,sad,7,12,f,012_o_f_s_a.jpg,sad,congruent,7,mismatch,,130,160,,1,238,block3_Pilot_2,8,s_s,s_s_weak,,,,,0,2,2,2,0,117,117,117,,,,,,,,,2590.756721300073,None,2592.760008700192,2593.056628700113,2593.056628700113,2593.0643957001157,2593.0643957001157,2593.1056568999775,2593.1056568999775,None,None,0,,2593.1056568999775,None,2594.6063696001656,None,['9'],2594.6063696001656,None,[0.374601700110361],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,040_y_f_h_a.jpg,happy,9,8,m,008_y_m_h_a.jpg,happy,congruent,9,mismatch,,120,150,,3,186,block3_Pilot_2,40,h_h,h_h_weak,,,,,0,2,2,2,0,118,118,118,,,,,,,,,2597.6066962999757,None,2599.1631997001823,2599.456500499975,2599.456500499975,2599.481329200091,2599.481329200091,2599.5219201999716,2599.5219201999716,None,9,1,0.5872199002187699,2599.5219201999716,None,2601.022033000132,None,['7'],2601.022033000132,None,[0.2548511999193579],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
,f,028_y_f_n_a.jpg,neutral,8,27,m,027_o_m_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,18,238,block3_Pilot_2,28,n_h,n_h_strong,,,,,0,2,2,2,0,119,119,119,,,,,,,,,2604.022864600178,None,2606.039541900158,2606.3319191001356,2606.3319191001356,2606.481484200107,2606.481484200107,2606.522191800177,2606.522191800177,None,8,0,0.6587974999565631,2606.522191800177,None,2608.0223610000685,None,['7'],2608.0223610000685,None,[0.3669271001126617],,,,,Emoconpilot030,2021_Oct_20_1148,BackwardMask,2020.2.8,119.67620382652794,
