Person	primeGender	prime	primeEmotion	corrAnsPrime	targetPerson	targetGender	target	targetEmotion	Cond	corrAnsTar	gender	condition	ID_primer	ID_target	PrimerTime	PrimerTime120	JitterTime	conditionsFile	primePerson	emotion_condition	Condition	example.thisRepN	example.thisTrialN	example.thisN	example.thisIndex	readinBlocks.thisRepN	readinBlocks.thisTrialN	readinBlocks.thisN	readinBlocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	text_intro.started	text_intro.stopped	text_probe.started	text_probe.stopped	key_resp_2.keys	key_resp_2.rt	key_resp_2.started	key_resp_2.stopped	polygon_ISI.started	polygon_ISI.stopped	polygon.started	polygon.stopped	primerImage.started	primerImage.stopped		maskImage.started	maskImage.stopped	response.started	response.stopped	key_resp.keys	key_resp.corr	key_resp.started	key_resp.stopped	text.started	text.stopped	key_resp_Rating.keys	key_resp_Rating.rt	key_resp_Rating.started	key_resp_Rating.stopped	text_start.started	text_start.stopped	text_pause.started	text_pause.stopped	key_resp.rt	text_ende.started	text_ende.stopped	participant	date	expName	psychopyVersion	frameRate
	f	040_y_f_n_a.jpg	neutral	8	33	m	033_o_m_s_a.jpg	sad	incongruent	7	mismatch		140	160		3	188	block1_Pilot_2	40	n_s	n_s_weak					0	0	0	0	0	106	106	106									886.8767689	None	888.4928557	888.7862579	888.7862579	888.8105879	0.02433	888.8105879	888.851153	888.851153	None	8	0	888.851153	None	890.3513008	None	['8']	[0.6568024999999125]	890.3513008	None					0.8208947			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_h_a.jpg	happy	9	21	f	021_o_f_s_a.jpg	sad	incongruent	7	match		120	160		3	193	block1_Pilot_2	28	h_s	h_s_strong					0	0	0	0	0	107	107	107									893.3525954	None	894.9700929	895.2606251	895.2606251	895.2854504	0.0248253	895.2854504	895.3263489	895.3263489	None	9	0	895.3263489	None	896.8264558	None	['7']	[0.357676900000115]	896.8264558	None					1.0096661			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_s_a.jpg	sad	7	13	m	013_y_m_n_a.jpg	neutral	incongruent	8	mismatch		130	170		2	198	block1_Pilot_2	40	s_n	s_n_strong					0	0	0	0	0	108	108	108									899.8265344	None	901.4837516	901.7774561	901.7774561	901.7941211	0.016665	901.7941211	901.8348674	901.8348674	None	None	0	901.8348674	None	903.3349475	None	['7', '9']	[0.1292981999999938, 0.7372261999998955]	903.3349475	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	030_o_f_n_a.jpg	neutral	8	33	m	033_o_m_s_a.jpg	sad	incongruent	7	mismatch		140	160		1	238	block1_Pilot_2	30	n_s	n_s_strong					0	0	0	0	0	109	109	109									906.3353171	None	908.34202	908.6362879	908.6362879	908.6440562	0.0077683	908.6440562	908.6849	908.6849	None	None	0	908.6849	None	910.1851319	None	['9']	[0.4550054999999702]	910.1851319	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	021_o_f_h_a.jpg	happy	9	40	f	040_y_f_n_a.jpg	neutral	incongruent	8	match		120	170		2	125	block1_Pilot_2	21	h_n	h_n_weak					0	0	0	0	0	110	110	110									913.186044	None	914.2495777	914.5449971	914.5449971	914.5609112	0.0159141	914.5609112	914.6017367	914.6017367	None	9	0	914.6017367	None	916.1017521	None	['7']	[0.4184888000002047]	916.1017521	None					1.2145234			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	021_o_f_h_a.jpg	happy	9	16	m	016_y_m_s_a.jpg	sad	incongruent	7	mismatch		120	160		1	238	block1_Pilot_2	21	h_s	h_s_strong					0	0	0	0	0	111	111	111									919.102393	None	921.1064102	921.3950245	921.3950245	921.4027519	0.0077274	921.4027519	921.4434455	921.4434455	None	None	0	921.4434455	None	922.9435399	None	['9']	[0.32049819999997453]	922.9435399	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_h_a.jpg	happy	9	8	m	008_y_m_s_a.jpg	sad	incongruent	7	mismatch		120	160		1	238	block1_Pilot_2	12	h_s	h_s_weak					0	0	0	0	0	112	112	112									925.9437519	None	927.9357973	928.2280776	928.2280776	928.2361921	0.0081145	928.2361921	928.2791338	928.2791338	None	None	0	928.2791338	None	929.775453	None	['9']	[0.2965747000000647]	929.775453	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	013_y_m_h_a.jpg	happy	9	16	m	016_y_m_s_a.jpg	sad	incongruent	7	match		120	160		3	202	block1_Pilot_2	13	h_s	h_s_weak					0	0	0	0	0	113	113	113									932.7754115	None	934.5420184	934.8356668	934.8356668	934.8600343	0.0243675	934.8600343	934.9003327	934.9003327	None	9	0	934.9003327	None	936.4006779	None	['7']	[0.37542129999997087]	936.4006779	None					0.8919426			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	019_m_f_s_a.jpg	sad	7	4	m	004_o_m_n_a.jpg	neutral	incongruent	8	mismatch		130	170		1	238	block1_Pilot_2	19	s_n	s_n_strong					0	0	0	0	0	114	114	114									939.4006904	None	941.4072521	941.6941464	941.6941464	941.7016614	0.007515	941.7016614	941.742264	941.742264	None	None	0	941.742264	None	943.2431092	None	['9']	[0.41294360000006236]	943.2431092	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_n_a.jpg	neutral	8	27	m	027_o_m_s_a.jpg	sad	incongruent	7	mismatch		140	160		18	238	block1_Pilot_2	28	n_s	n_s_strong					0	0	0	0	0	115	115	115									946.2424314	None	948.2467534	948.535852	948.535852	948.6847877	0.1489357	948.6847877	948.7258356	948.7258356	None	8	0	948.7258356	None	950.2258751	None	['7']	[0.3341531000000941]	950.2258751	None					0.6343086			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	013_y_m_s_a.jpg	sad	7	12	f	012_o_f_h_a.jpg	happy	incongruent	9	mismatch		130	150		1	238	block1_Pilot_2	13	s_h	s_h_strong					0	0	0	0	0	116	116	116									953.2256634	None	955.2175954	955.510513	955.510513	955.5185361	0.0080231	955.5185361	955.5592421	955.5592421	None	None	0	955.5592421	None	957.059328	None	['9']	[0.36473030000001927]	957.059328	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	016_y_m_s_a.jpg	sad	7	19	f	019_m_f_h_a.jpg	happy	incongruent	9	mismatch		130	150		1	238	block1_Pilot_2	16	s_h	s_h_strong					0	0	0	0	0	117	117	117									960.0597767	None	962.0491283	962.3437567	962.3437567	962.3522893	0.0085326	962.3522893	962.3928643	962.3928643	None	None	0	962.3928643	None	963.8927725	None	['9']	[0.4512431000000561]	963.8927725	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	013_y_m_s_a.jpg	sad	7	21	f	021_o_f_h_a.jpg	happy	incongruent	9	mismatch		130	150		18	238	block1_Pilot_2	13	s_h	s_h_strong					0	0	0	0	0	118	118	118									966.8926033	None	968.8823075	969.177549	969.177549	969.3270166	0.1494676	969.3270166	969.3676783	969.3676783	None	7	0	969.3676783	None	970.8677502	None	['7']	[0.34051479999993717]	970.8677502	None					0.8251623			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_s_a.jpg	sad	7	13	m	013_y_m_h_a.jpg	happy	incongruent	9	mismatch		130	150		3	235	block1_Pilot_2	12	s_h	s_h_weak					0	0	0	0	0	119	119	119									973.868116	None	975.8341229	976.1270358	976.1270358	976.1521429	0.0251071	976.1521429	976.192934	976.192934	None	7	0	976.192934	None	977.6932292	None	['8']	[0.3548396999999568]	977.6932292	None					1.0151797			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	019_m_f_s_a.jpg	sad	7	30	f	030_o_f_h_a.jpg	happy	incongruent	9	match		130	150		3	235	block2_Pilot_2	19	s_h	s_h_strong					0	1	1	1	0	0	0	0									1000.731283	None	1002.79434	1003.087056	1003.087056	1003.111149	0.0240935	1003.111149	1003.151822	1003.151822	None	None	0	1003.151822	None	1004.65217	None	['8']	[0.4757282000000487]	1004.65217	None			980.6929684	None				Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_n_a.jpg	neutral	8	40	f	040_y_f_h_a.jpg	happy	incongruent	9	mismatch		140	150		2	121	block2_Pilot_2	8	n_h	n_h_strong					0	1	1	1	0	1	1	1									1007.652163	None	1008.678882	1008.970007	1008.970007	1008.986094	0.0160865	1008.986094	1009.026685	1009.026685	None	8	0	1009.026685	None	1010.527073	None	['8']	[0.28090419999989535]	1010.527073	None					0.7573464			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_h_a.jpg	happy	9	27	m	027_o_m_n_a.jpg	neutral	incongruent	8	mismatch		120	170		2	240	block2_Pilot_2	12	h_n	h_n_weak					0	1	1	1	0	2	2	2									1013.527263	None	1015.534073	1015.828096	1015.828096	1015.844589	0.0164933	1015.844589	1015.885366	1015.885366	None	None	0	1015.885366	None	1017.38547	None	['8']	[0.6224741999999424]	1017.38547	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_h_a.jpg	happy	9	40	f	040_y_f_h_a.jpg	happy	congruent	9	mismatch		120	150		18	195	block2_Pilot_2	8	h_h	h_h_strong					0	1	1	1	0	3	3	3									1020.385647	None	1022.015752	1022.311372	1022.311372	1022.461427	0.1500551	1022.461427	1022.502282	1022.502282	None	9	1	1022.502282	None	1024.002454	None	['7']	[0.605397000000039]	1024.002454	None					0.8816059			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	004_o_m_n_a.jpg	neutral	8	33	m	033_o_m_s_a.jpg	sad	incongruent	7	match		140	160		18	126	block2_Pilot_2	4	n_s	n_s_weak					0	1	1	1	0	4	4	4									1027.002234	None	1028.154274	1028.445654	1028.445654	1028.594841	0.1491872	1028.594841	1028.635622	1028.635622	None	8	0	1028.635622	None	1030.135664	None	['7']	[1.0169084000001476]	1030.135664	None					0.9403676			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_s_a.jpg	sad	7	27	m	027_o_m_n_a.jpg	neutral	incongruent	8	mismatch		130	170		18	225	block2_Pilot_2	28	s_n	s_n_strong					0	1	1	1	0	5	5	5									1033.13593	None	1035.019839	1035.312044	1035.312044	1035.461946	0.1499023	1035.461946	1035.502354	1035.502354	None	7	0	1035.502354	None	1037.002418	None	['7']	[0.3255346999999347]	1037.002418	None					0.9216427			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	027_o_m_s_a.jpg	sad	7	30	f	030_o_f_h_a.jpg	happy	incongruent	9	mismatch		130	150		18	238	block2_Pilot_2	27	s_h	s_h_weak					0	1	1	1	0	6	6	6									1040.002417	None	1041.992666	1042.286924	1042.286924	1042.436773	0.1498489	1042.436773	1042.477501	1042.477501	None	7	0	1042.477501	None	1043.977627	None	['7']	[0.454278800000111]	1043.977627	None					1.1064627			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	033_o_m_h_a.jpg	happy	9	40	f	040_y_f_s_a.jpg	sad	incongruent	7	mismatch		120	160		1	238	block2_Pilot_2	33	h_s	h_s_strong					0	1	1	1	0	7	7	7									1046.977462	None	1048.966898	1049.262367	1049.262367	1049.270135	0.0077672	1049.270135	1049.310967	1049.310967	None	None	0	1049.310967	None	1050.811072	None	['9']	[0.396831599999814]	1050.811072	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_n_a.jpg	neutral	8	12	f	012_o_f_h_a.jpg	happy	incongruent	9	match		140	150		2	200	block2_Pilot_2	12	n_h	n_h_weak					0	1	1	1	0	8	8	8									1053.811413	None	1055.575132	1055.862874	1055.862874	1055.878955	0.0160803	1055.878955	1055.919336	1055.919336	None	8	0	1055.919336	None	1057.419487	None	['8']	[0.3484627999998793]	1057.419487	None					1.0725888			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	030_o_f_n_a.jpg	neutral	8	19	f	019_m_f_n_a.jpg	neutral	congruent	8	match		140	170		1	238	block2_Pilot_2	30	n_n	n_n_weak					0	1	1	1	0	9	9	9									1060.420084	None	1062.425418	1062.713667	1062.713667	1062.721418	0.0077512	1062.721418	1062.762131	1062.762131	None	None	0	1062.762131	None	1064.262987	None	['9']	[0.28898449999996956]	1064.262987	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	013_y_m_h_a.jpg	happy	9	8	m	008_y_m_n_a.jpg	neutral	incongruent	8	match		120	170		1	238	block2_Pilot_2	13	h_n	h_n_strong					0	1	1	1	0	10	10	10									1067.263114	None	1069.29758	1069.589514	1069.589514	1069.597266	0.0077518	1069.597266	1069.637956	1069.637956	None	None	0	1069.637956	None	1071.138154	None	['9']	[0.30962560000011763]	1071.138154	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_h_a.jpg	happy	9	19	f	019_m_f_s_a.jpg	sad	incongruent	7	match		120	160		3	133	block2_Pilot_2	40	h_s	h_s_strong					0	1	1	1	0	11	11	11									1074.138278	None	1075.257092	1075.54784	1075.54784	1075.572524	0.0246833	1075.572524	1075.613073	1075.613073	None	9	0	1075.613073	None	1077.113242	None	['7']	[0.502527099999952]	1077.113242	None					1.0828274			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_h_a.jpg	happy	9	13	m	013_y_m_s_a.jpg	sad	incongruent	7	mismatch		120	160		3	226	block2_Pilot_2	40	h_s	h_s_strong					0	1	1	1	0	12	12	12									1080.114217	None	1082.006153	1082.297964	1082.297964	1082.322673	0.0247087	1082.322673	1082.363156	1082.363156	None	9	0	1082.363156	None	1083.863358	None	['7']	[0.46466019999979835]	1083.863358	None					1.2446228			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	030_o_f_s_a.jpg	sad	7	27	m	027_o_m_h_a.jpg	happy	incongruent	9	mismatch		130	150		1	238	block2_Pilot_2	30	s_h	s_h_strong					0	1	1	1	0	13	13	13									1086.864315	None	1088.958792	1089.248407	1089.248407	1089.256048	0.0076413	1089.256048	1089.296743	1089.296743	None	None	0	1089.296743	None	1090.796845	None	['9']	[0.347014000000172]	1090.796845	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	033_o_m_h_a.jpg	happy	9	30	f	030_o_f_s_a.jpg	sad	incongruent	7	mismatch		120	160		1	238	block2_Pilot_2	33	h_s	h_s_weak					0	1	1	1	0	14	14	14									1093.797639	None	1095.79117	1096.081441	1096.081441	1096.08967	0.0082289	1096.08967	1096.130134	1096.130134	None	None	0	1096.130134	None	1097.63039	None	['9']	[0.45748460000004343]	1097.63039	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	030_o_f_s_a.jpg	sad	7	28	f	028_y_f_n_a.jpg	neutral	incongruent	8	match		130	170		3	198	block2_Pilot_2	30	s_n	s_n_weak					0	1	1	1	0	15	15	15									1100.63167	None	1102.35107	1102.64055	1102.64055	1102.664749	0.0241994	1102.664749	1102.705234	1102.705234	None	8	1	1102.705234	None	1104.206216	None	['8']	[0.29769360000000233]	1104.206216	None					0.8385709			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	030_o_f_s_a.jpg	sad	7	33	m	033_o_m_h_a.jpg	happy	incongruent	9	mismatch		130	150		3	175	block2_Pilot_2	30	s_h	s_h_weak					0	1	1	1	0	16	16	16									1107.206175	None	1108.687047	1108.982273	1108.982273	1109.006551	0.0242781	1109.006551	1109.047041	1109.047041	None	7	0	1109.047041	None	1110.548168	None	['8']	[0.36370719999990797]	1110.548168	None					1.2808667			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	021_o_f_h_a.jpg	happy	9	30	f	030_o_f_h_a.jpg	happy	congruent	9	match		120	150		2	194	block2_Pilot_2	21	h_h	h_h_strong					0	1	1	1	0	17	17	17									1113.548432	None	1115.188629	1115.483051	1115.483051	1115.498322	0.0152708	1115.498322	1115.538866	1115.538866	None	9	1	1115.538866	None	1117.038999	None	['7']	[0.9127985000000081]	1117.038999	None					0.8208869			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	019_m_f_n_a.jpg	neutral	8	16	m	016_y_m_s_a.jpg	sad	incongruent	7	mismatch		140	160		18	163	block2_Pilot_2	19	n_s	n_s_weak					0	1	1	1	0	18	18	18									1120.039448	None	1121.422059	1121.715698	1121.715698	1121.865193	0.1494942	1121.865193	1121.905931	1121.905931	None	8	0	1121.905931	None	1123.406549	None	['7']	[0.35318069999993895]	1123.406549	None					0.5097877			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	033_o_m_n_a.jpg	neutral	8	13	m	013_y_m_n_a.jpg	neutral	congruent	8	match		140	170		2	217	block2_Pilot_2	33	n_n	n_n_strong					0	1	1	1	0	19	19	19									1126.407501	None	1128.239404	1128.532635	1128.532635	1128.54852	0.0158854	1128.54852	1128.589078	1128.589078	None	8	1	1128.589078	None	1130.089899	None	['8']	[0.6697838999998567]	1130.089899	None					0.7866527			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	033_o_m_h_a.jpg	happy	9	13	m	013_y_m_n_a.jpg	neutral	incongruent	8	match		120	170		2	227	block2_Pilot_2	33	h_n	h_n_weak					0	1	1	1	0	20	20	20									1133.089715	None	1135.005373	1135.298972	1135.298972	1135.315367	0.0163955	1135.315367	1135.355861	1135.355861	None	9	0	1135.355861	None	1136.856037	None	['7']	[0.6398360999999113]	1136.856037	None					0.9400413			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_s_a.jpg	sad	7	16	m	016_y_m_n_a.jpg	neutral	incongruent	8	mismatch		130	170		1	238	block2_Pilot_2	12	s_n	s_n_weak					0	1	1	1	0	21	21	21									1139.864721	None	1141.852079	1142.149076	1142.149076	1142.157168	0.0080913	1142.157168	1142.197666	1142.197666	None	None	0	1142.197666	None	1143.697818	None	['9']	[0.4938466999999491]	1143.697818	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_n_a.jpg	neutral	8	21	f	021_o_f_h_a.jpg	happy	incongruent	9	match		140	150		18	202	block2_Pilot_2	28	n_h	n_h_strong					0	1	1	1	0	22	22	22									1146.698335	None	1148.473847	1148.766324	1148.766324	1148.915601	0.1492769	1148.915601	1148.956126	1148.956126	None	8	0	1148.956126	None	1150.456298	None	['7']	[0.4153632000000016]	1150.456298	None					0.5956059			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_s_a.jpg	sad	7	30	f	030_o_f_n_a.jpg	neutral	incongruent	8	match		130	170		2	127	block2_Pilot_2	28	s_n	s_n_weak					0	1	1	1	0	23	23	23									1153.45749	None	1154.543227	1154.832593	1154.832593	1154.849087	0.0164946	1154.849087	1154.890307	1154.890307	None	7	0	1154.890307	None	1156.389735	None	['7']	[0.46610169999985374]	1156.389735	None					1.0373536			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	004_o_m_n_a.jpg	neutral	8	40	f	040_y_f_n_a.jpg	neutral	congruent	8	mismatch		140	170		1	238	block2_Pilot_2	4	n_n	n_n_weak					0	1	1	1	0	24	24	24									1159.389924	None	1161.430643	1161.724513	1161.724513	1161.732303	0.0077901	1161.732303	1161.773072	1161.773072	None	None	0	1161.773072	None	1163.273553	None	['9']	[0.3663285000000087]	1163.273553	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	016_y_m_n_a.jpg	neutral	8	16	m	016_y_m_h_a.jpg	happy	incongruent	9	match		140	150		18	239	block2_Pilot_2	16	n_h	n_h_weak					0	1	1	1	0	25	25	25									1166.273373	None	1168.290532	1168.583011	1168.583011	1168.733093	0.1500824	1168.733093	1168.773309	1168.773309	None	8	0	1168.773309	None	1170.273773	None	['7']	[0.3259837000000516]	1170.273773	None					0.6104348			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_n_a.jpg	neutral	8	33	m	033_o_m_n_a.jpg	neutral	congruent	8	mismatch		140	170		3	134	block2_Pilot_2	12	n_n	n_n_weak					0	1	1	1	0	26	26	26									1173.273466	None	1174.413913	1174.708434	1174.708434	1174.7326	0.0241662	1174.7326	1174.773331	1174.773331	None	8	1	1174.773331	None	1176.273523	None	['8']	[0.3261605000000145]	1176.273523	None					1.146358			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	013_y_m_h_a.jpg	happy	9	27	m	027_o_m_s_a.jpg	sad	incongruent	7	match		120	160		2	194	block2_Pilot_2	13	h_s	h_s_strong					0	1	1	1	0	27	27	27									1179.274071	None	1180.911194	1181.199907	1181.199907	1181.216154	0.0162474	1181.216154	1181.256802	1181.256802	None	9	0	1181.256802	None	1182.757091	None	['7']	[0.5626061000000391]	1182.757091	None					1.0629062			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	013_y_m_n_a.jpg	neutral	8	28	f	028_y_f_n_a.jpg	neutral	congruent	8	mismatch		140	170		1	238	block2_Pilot_2	13	n_n	n_n_weak					0	1	1	1	0	28	28	28									1185.757793	None	1187.763755	1188.058323	1188.058323	1188.066134	0.0078105	1188.066134	1188.106891	1188.106891	None	None	0	1188.106891	None	1189.607147	None	['9']	[0.36061689999996815]	1189.607147	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	030_o_f_s_a.jpg	sad	7	33	m	033_o_m_h_a.jpg	happy	incongruent	9	mismatch		130	150		3	168	block2_Pilot_2	30	s_h	s_h_weak					0	1	1	1	0	29	29	29									1192.607184	None	1194.029317	1194.325389	1194.325389	1194.349754	0.0243649	1194.349754	1194.390387	1194.390387	None	7	0	1194.390387	None	1195.890437	None	['8']	[0.3734011000001374]	1195.890437	None					1.0413384			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_n_a.jpg	neutral	8	12	f	012_o_f_n_a.jpg	neutral	congruent	8	mismatch		140	170		18	208	block2_Pilot_2	8	n_n	n_n_weak					0	1	1	1	0	30	30	30									1198.891258	None	1200.645812	1200.942018	1200.942018	1201.091405	0.1493868	1201.091405	1201.132164	1201.132164	None	8	1	1201.132164	None	1202.632336	None	['7']	[0.3353920999998081]	1202.632336	None					0.515554			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_s_a.jpg	sad	7	4	m	004_o_m_n_a.jpg	neutral	incongruent	8	match		130	170		2	231	block2_Pilot_2	8	s_n	s_n_weak					0	1	1	1	0	31	31	31									1205.632426	None	1207.585307	1207.875376	1207.875376	1207.891593	0.0162167	1207.891593	1207.932274	1207.932274	None	7	0	1207.932274	None	1209.432445	None	['8']	[0.335205999999971]	1209.432445	None					0.9634108			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	016_y_m_n_a.jpg	neutral	8	28	f	028_y_f_n_a.jpg	neutral	congruent	8	mismatch		140	170		2	218	block2_Pilot_2	16	n_n	n_n_weak					0	1	1	1	0	32	32	32									1212.433066	None	1214.272508	1214.567444	1214.567444	1214.583602	0.0161579	1214.583602	1214.624249	1214.624249	None	8	1	1214.624249	None	1216.124502	None	['8']	[0.3072210999998788]	1216.124502	None					0.8874114			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	033_o_m_n_a.jpg	neutral	8	33	m	033_o_m_s_a.jpg	sad	incongruent	7	match		140	160		3	141	block2_Pilot_2	33	n_s	n_s_weak					0	1	1	1	0	33	33	33									1219.124435	None	1220.321233	1220.617367	1220.617367	1220.641826	0.0244595	1220.641826	1220.682564	1220.682564	None	8	0	1220.682564	None	1222.182672	None	['8']	[0.2810841000000437]	1222.182672	None					0.6931762			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	016_y_m_n_a.jpg	neutral	8	13	m	013_y_m_s_a.jpg	sad	incongruent	7	match		140	160		1	238	block2_Pilot_2	16	n_s	n_s_weak					0	1	1	1	0	34	34	34									1225.182822	None	1227.217885	1227.509169	1227.509169	1227.517054	0.0078855	1227.517054	1227.557679	1227.557679	None	None	0	1227.557679	None	1229.05782	None	['9']	[0.3098413000000164]	1229.05782	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	030_o_f_h_a.jpg	happy	9	12	f	012_o_f_n_a.jpg	neutral	incongruent	8	match		120	170		3	190	block2_Pilot_2	30	h_n	h_n_weak					0	1	1	1	0	35	35	35									1232.057944	None	1233.666333	1233.959467	1233.959467	1233.98412	0.0246533	1233.98412	1234.024342	1234.024342	None	9	0	1234.024342	None	1235.524478	None	['7']	[0.34719170000016675]	1235.524478	None					0.7353038			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	030_o_f_s_a.jpg	sad	7	12	f	012_o_f_n_a.jpg	neutral	incongruent	8	match		130	170		3	197	block2_Pilot_2	30	s_n	s_n_strong					0	1	1	1	0	36	36	36									1238.525312	None	1240.189112	1240.484617	1240.484617	1240.508869	0.0242522	1240.508869	1240.549691	1240.549691	None	None	0	1240.549691	None	1242.049873	None	['9']	[0.6696650999999747]	1242.049873	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	004_o_m_s_a.jpg	sad	7	8	m	008_y_m_h_a.jpg	happy	incongruent	9	match		130	150		3	201	block2_Pilot_2	4	s_h	s_h_strong					0	1	1	1	0	37	37	37									1245.049876	None	1246.73594	1247.025978	1247.025978	1247.050544	0.0245663	1247.050544	1247.091544	1247.091544	None	7	0	1247.091544	None	1248.592259	None	['7']	[0.34327669999993304]	1248.592259	None					0.8040623			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_n_a.jpg	neutral	8	16	m	016_y_m_n_a.jpg	neutral	congruent	8	mismatch		140	170		3	198	block2_Pilot_2	40	n_n	n_n_strong					0	1	1	1	0	38	38	38									1251.591621	None	1253.294315	1253.585084	1253.585084	1253.609371	0.0242862	1253.609371	1253.649825	1253.649825	None	8	1	1253.649825	None	1255.149912	None	['7']	[0.3537103000001025]	1255.149912	None					0.7739012			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	027_o_m_n_a.jpg	neutral	8	16	m	016_y_m_s_a.jpg	sad	incongruent	7	match		140	160		1	238	block2_Pilot_2	27	n_s	n_s_strong					0	1	1	1	0	39	39	39									1258.150581	None	1260.155733	1260.451616	1260.451616	1260.459219	0.0076032	1260.459219	1260.500001	1260.500001	None	None	0	1260.500001	None	1262.000018	None	['9']	[0.32761439999990216]	1262.000018	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
